,x,y,z,rx,ry,rz
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0005164752665276495,-0.0004462901937934971,-0.016600674730430365,-0.017344365642077975,-0.0004899457410782737,-0.00029643278478985735
0.1,-0.0001813429695629587,-0.0008246705864379394,-0.030156153113020112,-0.009295899963035481,-0.0027975168685659413,0.00022200867455524076
0.15000000000000002,-0.0010939264351761402,-0.0011003464035725524,-0.05069160173460707,-0.0038400871025068284,-0.0056479298723809135,0.0013334987035751311
0.2,-0.0020650684773659833,-0.001517190145763278,-0.07628827821194784,-0.0012587755350779162,-0.008693948944334257,0.002363160715752599
0.25,-0.0030992406368124392,-0.002008513633277448,-0.10486961795560745,-3.973380030330986e-05,-0.011824023557790858,0.0033788541996937482
0.30000000000000004,-0.004180476538606648,-0.0025306820990181333,-0.1351930414449165,0.0005815747619752898,-0.014998278022924916,0.004407299202462411
0.35000000000000003,-0.0052614711161447225,-0.0030521004795800583,-0.16581538183353395,0.0009487875137015322,-0.01812947036577736,0.005423478785679947
0.4,-0.005930745206268462,-0.0034485144415383195,-0.18715196886926133,0.0011923857962958806,-0.020217096559823622,0.005929191783939913
0.45,-0.00622808918101958,-0.003745282281662904,-0.20016667892803652,0.0010728369582846398,-0.021434972310971356,0.006005337145369438
0.5,-0.006339772035752755,-0.0039531664517467036,-0.20795923348542966,0.0011348844693692683,-0.022173264332926157,0.00594028473695829
0.55,-0.00636727069512899,-0.004090468654492016,-0.21258100767415966,0.0013177180283197032,-0.02262669410082685,0.005856310617051719
0.6000000000000001,-0.00635482762459727,-0.004186749703448747,-0.21531561877217387,0.0015135684272848948,-0.02290808155242005,0.00576557551863921
0.65,-0.006335445245424509,-0.004247541755515935,-0.2169548653856468,0.0016344792590228252,-0.02307984734567281,0.0057047962400158525
0.7000000000000001,-0.006183844124667548,-0.004259482184822486,-0.21500372994768813,0.0017362692740707786,-0.022856487883858023,0.005473855851958476
0.75,-0.005587894132810245,-0.004099446188881653,-0.20149427922445673,0.0016280812083646623,-0.021285070850124155,0.004666105197790316
0.8,-0.004801057657437546,-0.0037736481247115095,-0.18039012236716,0.001183373963646872,-0.018806105983511928,0.0036617745747236086
0.8500000000000001,-0.003947932909755814,-0.0033138088513447184,-0.15447629332269674,0.0009576943785205572,-0.015809431053011025,0.0027141466080049526
0.9,-0.003094863010375537,-0.0027500077587413324,-0.12570543658997568,0.0007757629806093291,-0.012518559203169716,0.0018714676043085632
0.9500000000000001,-0.002265281137234787,-0.002115207428437932,-0.09523716394831072,0.0005817171722277692,-0.009067487592672036,0.0011245589770148001
1.0,-0.0014546972999651686,-0.001439779115830972,-0.06374806203624905,0.0003915702510148833,-0.005542658174978732,0.0004363477418767303
