,q0,q1,q2,q3,q4,q5,q6
0.0,-0.46512018266651867,-0.7422654011349684,0.525866060626175,1.1042638468338692,-0.703352849894411,-1.4398032349626761,2.1502254118533437
0.05,-0.46476866940140266,-0.7428846488169562,0.5260620438708117,1.1046401908531782,-0.70313025999481,-1.4404271384353027,2.1503611204846638
0.1,-0.46383647773443343,-0.7427901085297384,0.5264598390177596,1.1044786730858598,-0.7028219694091894,-1.4419020188857055,2.150795083475394
0.15000000000000002,-0.4625890512551836,-0.7426041616853708,0.5267900569869854,1.1048578482106939,-0.7026968689599381,-1.4427699093811452,2.152132385941854
0.2,-0.46118275929125424,-0.742785340075057,0.526890046434053,1.1065567594749657,-0.7028986572412733,-1.442098849775458,2.1547582009728483
0.25,-0.45973921390799477,-0.7436521513542527,0.5266636252776195,1.1101015854665084,-0.7035228037717042,-1.4392893634768136,2.1589229434436987
0.30000000000000004,-0.45831527421953766,-0.7454014103618041,0.5260447547217365,1.1157730498241731,-0.704647099412323,-1.4339789688380506,2.1647818474636886
0.35000000000000003,-0.4569598924188695,-0.7482288548931961,0.5249570817961072,1.123728594177165,-0.706367909149841,-1.4258638565717365,2.1724369589671224
0.4,-0.45618828268135797,-0.7527881334568952,0.5231046372537306,1.1346430845699966,-0.7090232611822795,-1.4135966984126813,2.1820320208095616
0.45,-0.4557947906156001,-0.7588535235388892,0.5205767747157278,1.1474174746681065,-0.7125170781478112,-1.398272401788884,2.1929597256689592
0.5,-0.4555006084765371,-0.7661367379168295,0.5175407901845308,1.160907270127133,-0.7166722791671526,-1.3812491467320276,2.2046489703771037
0.55,-0.45513017030607744,-0.7744016811429093,0.51410061032882,1.1744109355464105,-0.7213705862697405,-1.3633434311936183,2.2167665809134003
0.6000000000000001,-0.45458191505571477,-0.7834714100183071,0.5103229323148444,1.1875188571470856,-0.7265214319354645,-1.3450454348205942,2.229116151701014
0.65,-0.4538069923224624,-0.7932313507666576,0.5062522679654645,1.2000074023741656,-0.7320531957514497,-1.3266455928893808,2.2415817490812326
0.7000000000000001,-0.4529392833584688,-0.8038169206729856,0.5018213693152342,1.2119307866623796,-0.7380235905544159,-1.3079177558476596,2.2541342147135364
0.75,-0.45239319625113783,-0.8156696500424255,0.4968121866288675,1.2234732369650787,-0.7446573983316107,-1.2881103009931767,2.2666653391273943
0.8,-0.4520178614241638,-0.8279435284978155,0.4915936344052893,1.2337431119596936,-0.7514769448169905,-1.2687565290082568,2.2784263098271937
0.8500000000000001,-0.4518020821829021,-0.8399895154562296,0.48648874739194725,1.2423883204807218,-0.7580872742715303,-1.2508475217257156,2.2889439138076866
0.9,-0.451761071693423,-0.8512350075415648,0.48173567656645294,1.2493455019041555,-0.7642018257043214,-1.2349223216590866,2.2979474615496307
0.9500000000000001,-0.45194170663892813,-0.8612661743426633,0.47750889656904105,1.2547247819316334,-0.7696169354199439,-1.2212564254053875,2.3052869779703142
1.0,-0.45239623531737755,-0.8697832519547383,0.4739346290751437,1.2586987096461073,-0.7741931070286221,-1.2099792130325928,2.310883286806324
