,q0,q1,q2,q3,q4,q5,q6
0.0,-0.04078865992274229,-0.8718664968393998,0.367935906023642,2.0709905451673594,-0.37560667511286866,-2.09150971273284,0.29208860626888455
0.05,-0.04078856710809426,-0.8719691481744715,0.367936808106034,2.070921199803417,-0.37561705658538225,-2.091470192816189,0.29209641535361325
0.1,-0.04078532561955774,-0.8720159192019877,0.3679347945583129,2.0708792172275405,-0.375620244304328,-2.091443121166984,0.2921065489124725
0.15000000000000002,-0.04078053340072768,-0.8720398072734457,0.36792592300024485,2.0708404208003035,-0.37561454150227197,-2.091418092990769,0.2921212019302994
0.2,-0.04077723029046702,-0.8720559747723268,0.3679064658113943,2.0707882409148763,-0.3755972799619387,-2.0913854742641105,0.29214517951166996
0.25,-0.04077620311974551,-0.8720722414179961,0.36787250275408645,2.0707103700180003,-0.3755649323568609,-2.0913371626247224,0.2921839732971835
0.30000000000000004,-0.04077721738270076,-0.8720932945694068,0.3678198491097334,2.070596819641929,-0.37551350735684963,-2.091266032717895,0.2922430390771901
0.35000000000000003,-0.040779535159840626,-0.8721223486368921,0.36774407183710855,2.0704388682423325,-0.37543879169488253,-2.091165567777428,0.29232751972732496
0.4,-0.04078212558046525,-0.8721618408055987,0.3676405216961734,2.0702285510164593,-0.3753365104099446,-2.0910296440532763,0.29244215967736337
0.45,-0.04078376312654944,-0.8722137779061229,0.3675043676068771,2.0699584029020106,-0.37520242304523155,-2.09085241206356,0.29259129648517795
0.5,-0.04078308063886164,-0.8722798841715298,0.3673306279578051,2.0696213447725493,-0.37503237565748565,-2.0906282343677876,0.29277887767564054
0.55,-0.04077861829161815,-0.872361670656323,0.36711420194572075,2.0692106327449036,-0.37482232559232953,-2.0903516565103506,0.2930084865139435
0.6000000000000001,-0.04076890244313972,-0.8724604679927159,0.36684990931931943,2.06871984291923,-0.37456834991670646,-2.0900173990444535,0.2932833751285589
0.65,-0.04075319273520704,-0.8725773495533026,0.36653268109283904,2.06814303580539,-0.3742664964544308,-2.0896204117155124,0.29360653910115514
0.7000000000000001,-0.04073377477464818,-0.8727127324367375,0.3661581898388603,2.0674752294010634,-0.37391218420329325,-2.0891560746790807,0.29398091710709834
0.75,-0.040820778497486554,-0.8727602843987947,0.3657292500021632,2.0664773140166455,-0.3735336886502156,-2.0886110719883337,0.2943755384160927
0.8,-0.040809532355404125,-0.8728531285884599,0.36521946831571644,2.065221877199561,-0.3731592443262839,-2.088006269526215,0.2948207851545182
0.8500000000000001,-0.04072036730420691,-0.8728857240465695,0.3645959658543901,2.0635904830136935,-0.37277683747373236,-2.0873098414851627,0.2952637523733072
0.9,-0.04042810021174539,-0.8729943300772189,0.36382748185070574,2.061808896636424,-0.372357293431274,-2.086542113537645,0.29573436492970817
0.9500000000000001,-0.04027854707778242,-0.8730622031326233,0.36295250649914323,2.0598847033460226,-0.37181674190907804,-2.0856963309758587,0.29621083404357273
1.0,-0.04025873554714846,-0.8730980338095147,0.36199739460333036,2.0577857609372,-0.3711973233506135,-2.0847704216022285,0.29672602226838146
1.05,-0.04015407705323118,-0.8732535757726755,0.36095707002698285,2.055748242572971,-0.37049571196618486,-2.0837695898046773,0.297346118484993
1.1,-0.04001213313150071,-0.8733728667313534,0.3598105666440204,2.0534316740323293,-0.36974088999522153,-2.082652068345758,0.2980073178459286
1.1500000000000001,-0.040076206041465806,-0.8734276216195972,0.35859241530825403,2.0508044210608443,-0.3689191279714503,-2.0814414306195927,0.29870943026404695
1.2000000000000002,-0.04002480483967692,-0.8737298577606707,0.3572834538122051,2.04776048580071,-0.3681102287120126,-2.08014130860109,0.29951274030550756
1.25,-0.039880214461796085,-0.8742148320870596,0.35587076591091693,2.044427509835799,-0.3672602429773806,-2.078735233879188,0.3004088469178926
1.3,-0.03967302463911866,-0.8747812478977092,0.3543486229622535,2.041036781078911,-0.36629732418111477,-2.0772238007528148,0.3013942310842387
1.35,-0.03960773364636104,-0.8753607532108465,0.3527474672356022,2.0374492967042586,-0.36523588681589997,-2.0756048769637565,0.3024616362451289
1.4000000000000001,-0.03959821498486918,-0.8759626366222723,0.3510691497986583,2.0335572016325143,-0.3641108237537488,-2.073873301487838,0.30361721931241237
1.4500000000000002,-0.03970334040964872,-0.8766121725169547,0.3493335985979047,2.029445127365429,-0.36291293478581216,-2.072047956126267,0.3048836370125256
1.5,-0.03982922739283306,-0.8773192317363642,0.3475376434361781,2.025171962268746,-0.36163213098147357,-2.0701246145258194,0.30627577333368705
1.55,-0.039854936559251326,-0.878084508612483,0.34565218053279645,2.020736531462454,-0.36026878522798206,-2.0680879829057854,0.30778973738468085
1.6,-0.03964815899945102,-0.8789129472036247,0.34362478325295737,2.0161022788773524,-0.358831229173966,-2.0659151106475817,0.30940474172262816
1.6500000000000001,-0.03969440719196033,-0.8796888328103674,0.34150686785099504,2.0112064526977016,-0.3572531247315994,-2.063635847290486,0.3110715517705845
1.7000000000000002,-0.039847753478104445,-0.880498801616289,0.33931087434747315,2.005794965741348,-0.35566390893659106,-2.061235076244758,0.31283111048198886
1.75,-0.04002859884320763,-0.8813817574107192,0.337038907170364,2.00012715488022,-0.35400201510303986,-2.058742412549997,0.3147099024956735
1.8,-0.04021727877252757,-0.8823158229790883,0.33468677512159134,1.994222968912246,-0.3522578692309172,-2.0561483962836635,0.3167094491288341
1.85,-0.040431568771210034,-0.8833773393151839,0.332257341319783,1.9880603276347089,-0.35042861652860646,-2.053446860410355,0.3188295747033233
1.9000000000000001,-0.04069947976734572,-0.8846589656698108,0.32976191548929323,1.9816214683759015,-0.3485181295650848,-2.0506306678486075,0.3210761808689526
1.9500000000000002,-0.041002411234157043,-0.8860228886660865,0.3272006367405509,1.9749613080294082,-0.34651824051434604,-2.0476967411927034,0.3234596671671947
2.0,-0.04132844385839828,-0.8874403574624299,0.3245692251089468,1.968070097513828,-0.34442773061337634,-2.0446439340155913,0.32597709758363996
2.0500000000000003,-0.04160166720720374,-0.8888352298719742,0.3218371225878797,1.9610161928140293,-0.3422762544645414,-2.0414386119974672,0.32859738248195963
2.1,-0.0416434384209841,-0.8902802027753004,0.3189530864867744,1.9536109654919194,-0.3400422260050516,-2.038089558546678,0.33132782589428356
2.15,-0.04183029438534401,-0.8917479160837855,0.3159476140898184,1.9455807604990876,-0.33774738279888245,-2.0346091147631693,0.3340998980112918
