,x,y,z,rx,ry,rz
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.07798293494603037,0.030274230780559346,-0.16754014683935115,-0.2572109087475738,-0.12012689483254513,0.08228585529845844
0.1,0.030924034800383637,-0.00979113940192955,0.06439482361098037,0.12930623589610946,0.06082529377933188,-0.03615807103987123
0.15000000000000002,0.048107950627684914,-0.027291202922201212,0.09431867854506892,0.1626215850491164,0.06702777745039579,-0.05278531009302867
0.2,0.017828269432040855,-0.0034022870615466744,0.02393500577191343,0.04780298159818841,0.019143622281786454,0.0016302169248305631
0.25,0.009361139411012687,0.0014297513289719677,0.0034541692345513297,0.027653061577126437,0.003955691364965208,0.017664504797210157
0.30000000000000004,0.015333890840540931,-0.009476075348758758,0.006441152376612802,0.05006328785572833,0.010215221026421695,0.00517592849380577
0.35000000000000003,0.018334961181221132,-0.010588163054479904,0.01224872658179832,0.06529282376153134,0.011939244080294564,0.008237776463815294
0.4,0.02207947784516051,-0.005846362126539148,0.011845217923189821,0.07680465498314248,0.018253653584821006,0.016545351925500995
0.45,0.024999820422788588,-0.014919129161558922,0.01091115423369482,0.08551253876447618,0.019104392188107333,0.008439483122835156
0.5,0.032104173127978086,-0.017551006238459427,0.02188407449793539,0.1103991890005318,0.025184641029085686,0.008530064648937241
0.55,0.029185673728049366,-0.011527601287060138,0.010677588546925687,0.0985967816673039,0.021426973699223417,0.021056106110250994
0.6000000000000001,0.03669131241617052,-0.023257898679402388,0.021819591667193716,0.12831843630145556,0.02515919293429869,0.010982728801067765
0.65,0.0450008063309415,-0.022160593186288345,0.03333812432655403,0.15267012601167806,0.036357368644052146,0.012607196824987454
0.7000000000000001,0.05593015725069428,-0.025629225238625944,0.0499954426882776,0.18429414852985104,0.04686463339975688,0.008689134592110292
0.75,0.05486859493273322,-0.02434418127902089,0.05151618028165217,0.1794157620681247,0.04765669720118715,0.010890006856811851
0.8,0.05439597570333632,-0.029111311494244875,0.04224789591804612,0.17794471078182994,0.04002795867005804,0.013898503315701305
0.8500000000000001,0.05386693291979938,-0.024946047279315355,0.03954514192774372,0.17737081917204023,0.03952559753415685,0.02221521546967864
0.9,0.05390002919560821,-0.025167827857463902,0.03455520664785716,0.18062249908119554,0.034686286453833315,0.02859037015596755
0.9500000000000001,0.05680390211195707,-0.030342088968475685,0.03889134285038898,0.1920213656239511,0.03712884105112613,0.0235023599858053
1.0,0.05227768868052429,-0.024543434740638935,0.02706364377117465,0.1782095343394019,0.030205973415559084,0.036194939447398156
1.05,0.049256333291936016,-0.028854275212375838,0.018971837533565683,0.17549984182672063,0.019771295508425046,0.03917433062294862
1.1,0.0638631195820416,-0.04546874995273974,0.03722821646535701,0.2198617734483932,0.03643138922093114,0.016267595196950424
1.1500000000000001,0.08809281655848267,-0.0460110960094684,0.09858197596429585,0.2992045542454136,0.07542079404661561,0.0017798618133113564
1.2000000000000002,0.08052365816944018,-0.03141773426006689,0.0953403196889191,0.2775939017475082,0.059631040773666655,0.02906432355267441
1.25,0.07427394895858086,-0.03492396613338153,0.07934611849889084,0.2573999568777907,0.04378705416690498,0.03288601298692129
1.3,0.07298367688544083,-0.03804968319063885,0.07688363151951982,0.25828395824998296,0.03816459302255493,0.033682660162348554
1.35,0.07480341876804353,-0.03898659299286407,0.08127705654720208,0.2682789510469519,0.038130329926988615,0.03479373992654189
1.4000000000000001,0.07213845031386334,-0.04034844691212236,0.07845824779421084,0.2657645143116838,0.030347057893559404,0.038382936574699045
1.4500000000000002,0.07197263097982187,-0.04155443958847524,0.08155072583835299,0.27042767368836707,0.028677807020827117,0.038480722920297694
1.5,0.07195530622894353,-0.04197927609359137,0.08662498673732699,0.27755847094521613,0.02541707133062454,0.04063723304188471
1.55,0.07102733336554756,-0.04355202999631255,0.0892189328834947,0.28202802447054864,0.018745040822581993,0.04289711520399919
1.6,0.06973497281803631,-0.04436900139602254,0.09278718343295189,-2512.989524847308,0.01526544025934884,0.0431292340982381
1.6500000000000001,0.06868220536846437,-0.044920616208418696,0.09758232266623423,2513.564389044377,0.008971078297936863,0.045453797651084926
1.7000000000000002,0.06758904915828978,-0.04555440730852206,0.10298729258360062,0.29505440126929017,0.004720079672287936,0.045635285256828695
1.75,0.06402834292593695,-0.046549140742212225,0.1041510668833956,0.2930446721252977,-0.004417400985665121,0.04676489115489346
1.8,0.06369277275339869,-0.0469231450565738,0.11332487920518997,0.30345054339928623,-0.008585003508809752,0.04681171577960441
1.85,0.059628717190030045,-0.04702210128377654,0.11487317353253701,0.30047337759970816,-0.017023371538946175,0.047298980434007376
1.9000000000000001,0.05797366600530651,-0.04783300567620247,0.12295388396197371,0.30804544045004434,-0.023336882048233254,0.04612999903876869
