,q0,q1,q2,q3,q4,q5,q6
0.0,-0.500783218384468,-1.835292480337685,-0.8199942018104731,-1.28304478247344,0.8190948844399282,-1.8880441338603342,-2.250740779846839
0.05,-0.5013330625544237,-1.8343083670574687,-0.8201202226460613,-1.2827982742603712,0.8194415739483609,-1.8880137498501484,-2.2507688679058977
0.1,-0.5017334524234671,-1.8338802825195755,-0.8203163445069426,-1.2825931811309121,0.8197992595967998,-1.8879170146731563,-2.2507633469510466
0.15000000000000002,-0.5020207021509744,-1.8336480722411965,-0.8205322292094366,-1.282468685493898,0.8201196838254808,-1.8877652420352036,-2.2506984378089463
0.2,-0.5022338169711191,-1.833474226007846,-0.8207307807720411,-1.2824086484400352,0.8203977526167863,-1.8875618898975115,-2.2505633551308186
0.25,-0.502407692058613,-1.833306482752671,-0.8208841744897396,-1.2823877736067126,0.8206321321184756,-1.8873014460576136,-2.250353582240888
0.30000000000000004,-0.5025666305230111,-1.8331231111927802,-0.8209699341202866,-1.2823867629854822,0.8208203684646149,-1.8869730088145262,-2.2500655085299055
0.35000000000000003,-0.5027263250403299,-1.8329129391221421,-0.8209682855495976,-1.2823927996794549,0.820957655589274,-1.8865631536102996,-2.249694485709801
0.4,-0.5028968823679449,-1.8326686620390884,-0.8208608006526049,-1.2823977870324412,0.8210376724929581,-1.8860576524264272,-2.2492344706492333
0.45,-0.503085041604229,-1.83238446748841,-0.8206295908120447,-1.2823954559525994,0.8210523885659954,-1.8854421153640237,-2.2486785519522208
0.5,-0.503295761880145,-1.8320555173093134,-0.8202571293993393,-1.2823820577260858,0.8209939171698225,-1.8847035400320717,-2.248019130252684
0.55,-0.5035327892365831,-1.8316774599504522,-0.8197260800735033,-1.282354158492429,0.8208537198413063,-1.883829456852904,-2.2472484211082477
0.6000000000000001,-0.5037990878733591,-1.8312463013072655,-0.8190192153757904,-1.2823089719052632,0.8206227377021968,-1.8828078648187159,-2.2463587309071165
0.65,-0.5040958348193363,-1.8307577282180554,-0.8181189345662464,-1.2822444651533573,0.8202883280089359,-1.8816235891397,-2.2453429468781643
0.7000000000000001,-0.5044272197715539,-1.830208532441414,-0.8170079023311,-1.282158655680819,0.819842600925448,-1.880270571787472,-2.244194287897013
0.75,-0.5047954933434758,-1.8295956423791035,-0.8156694405035283,-1.2820495104389795,0.8192778873960321,-1.8787396219394012,-2.2429059828830984
0.8,-0.5052013191098189,-1.8289167874495,-0.8140872138168206,-1.281913239524712,0.8185860837923994,-1.8770225652414194,-2.2414714963512683
0.8500000000000001,-0.5056475545047303,-1.8281681703442185,-0.8122453407014519,-1.2817501037270023,0.8177584495719403,-1.875109919935486,-2.2398846601239044
0.9,-0.50613548094014,-1.8273466018565458,-0.810128604381122,-1.2815586119433418,0.8167875465903592,-1.872992903904151,-2.238139408699079
0.9500000000000001,-0.5066613970151369,-1.8264340232534804,-0.8077254422985238,-1.2813722285100824,0.8156848219309073,-1.8706711226574062,-2.236223263724068
1.0,-0.5066656334241236,-1.8246291087539406,-0.8050161279990299,-1.2812615781012013,0.8145526130213634,-1.8682454320378397,-2.2340418341736514
1.05,-0.5066718109919456,-1.8223662699021383,-0.8020169799257019,-1.2810220418811742,0.8133320441888552,-1.8655839318564496,-2.231628467979367
1.1,-0.5068751817430426,-1.8199708538942327,-0.7987404575807941,-1.28065850788015,0.8120232105928443,-1.862678354227754,-2.2290158249531156
1.1500000000000001,-0.5072160838895348,-1.817395457189626,-0.7951876801084357,-1.2802167148943793,0.8106250654532341,-1.8595059674897283,-2.226205075760366
1.2000000000000002,-0.5076550880669094,-1.814614161823733,-0.7913550940426398,-1.279713958566747,0.8091378957342242,-1.8560555476559872,-2.2231864927066525
1.25,-0.508169889804008,-1.8116085076258646,-0.787237024176401,-1.2791563109656525,0.8075603981705479,-1.852321360784631,-2.219948678111065
1.3,-0.5087467078406425,-1.8083665240585591,-0.7828276616015055,-1.2785434810642478,0.8058916330478,-1.8482948153104768,-2.2164811593166496
1.35,-0.5093776437519143,-1.8048762298171368,-0.7781209956858655,-1.277875781403111,0.8041309404689436,-1.8439727737026996,-2.212775042364608
1.4000000000000001,-0.5100567681855028,-1.801130722666391,-0.7731117988191589,-1.2771509497017726,0.8022791951356026,-1.8393492991540474,-2.208822564577704
1.4500000000000002,-0.5107813953280022,-1.7971219722146803,-0.7677949027151572,-1.2763673551309733,0.8003341274020078,-1.8344180375332617,-2.2046177420097055
