,x,y,z,rx,ry,rz
0.0,0.6101304746070304,-0.2009673927518583,0.36805076107667484,3.14098514839056,-0.01597782156496484,1.035396631543212
0.05,0.6100916683205082,-0.20090069168262914,0.3671522692136469,-3.1413859517812277,-0.01618380691494878,1.0355698459618763
0.1,0.6100475907563556,-0.20088578046518032,0.36556933610052395,-3.140938991863563,-0.01617703409234333,1.0356564438459164
0.15000000000000002,0.6099882981075171,-0.20091823629633787,0.36292920139545837,-3.1407200215921893,-0.015969857140564096,1.0356966682942026
0.2,0.6099033601324451,-0.20099325187148576,0.35896784617962785,-3.140599286512588,-0.015589485134475764,1.0357169832564623
0.25,0.6097858369453288,-0.2011067167675348,0.35352822837691056,-3.140513322041814,-0.015050288013305298,1.0357317578353935
0.30000000000000004,0.609631332297425,-0.20125572399591954,0.34651788603488376,-3.140433122786504,-0.014358339268447257,1.0357486899191302
0.35000000000000003,0.6094386008929928,-0.20143766708658276,0.3379207928375815,-3.1403470768338138,-0.013519151195855226,1.0357711168586552
0.4,0.609222417915292,-0.2016447363216559,0.3282178589468283,-3.1402562966647234,-0.012581029803628024,1.0357912545629135
0.45,0.6089953374527586,-0.20186897214106178,0.31784022530616146,-3.140150498206855,-0.011588062112211955,1.0358050864096326
0.5,0.6087647073293097,-0.20210608914948028,0.30705832100219554,-3.1400408306017242,-0.010559810759402537,1.0358099814896358
0.55,0.6085343980884342,-0.20235302192943527,0.296037753162982,-3.139936562722729,-0.009507467526882736,1.0358056285058697
0.6000000000000001,0.608305571186673,-0.20260728978526987,0.28487519564632036,-3.1398380449733905,-0.00843930711437677,1.0357936485422616
0.65,0.6080785540426983,-0.20286686829072773,0.2736285953580816,-3.139744742246779,-0.007360951852317114,1.0357757875158906
0.7000000000000001,0.6078578025054341,-0.20312858366832506,0.2624829518364539,-3.139657005775699,-0.0062913842522001285,1.035750050128924
0.75,0.6076596983233101,-0.20338258154716668,0.25203861265648075,-3.1395771772768364,-0.005294923096706105,1.0357072125923457
0.8,0.6074896287758819,-0.20361620175458484,0.2426883155182149,-3.1394952596125263,-0.004418801202867257,1.0356523355001497
0.8500000000000001,0.6073506168789322,-0.20382220616973368,0.23468122404545758,-3.1394250327340245,-0.0036839609631581227,1.0355905306465394
0.9,0.6072424529378808,-0.203994322318557,0.22816536765000694,-3.1393704461979586,-0.003103089276051862,1.0355286623254207
0.9500000000000001,0.6071642115881991,-0.20412783501811801,0.22322992200314126,-3.1393330079896815,-0.0026831362852309678,1.03547219386313
1.0,0.6071439204459461,-0.2042475708558778,0.22005237074653894,-3.139477291115163,-0.0023771670354517274,1.035393343221638
