,x,y,z,rx,ry,rz
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.000776125730443944,0.0013340213845830506,-0.017969837260558563,-125.64742200343575,-0.004119706999678799,0.003464288373287161
0.1,-0.0008815512830517847,0.0002982243489763059,-0.03165866226245928,0.00893919835329271,0.00013545645210895352,0.001731957680801699
0.15000000000000002,-0.0011858529767705406,-0.0006491166231509249,-0.052802694101311554,0.004379405427474836,0.0041435390355847035,0.0008044889657243814
0.2,-0.0016987595014406054,-0.0015003115029577074,-0.0792271043166104,0.0024147015920306103,0.0076074401217666315,0.00040629924519475225
0.25,-0.0023504637423243935,-0.0022692979209809616,-0.10879235605434578,0.0017192894154760552,0.01078394242340932,0.00029549157862351905
0.30000000000000004,-0.0030900929580757186,-0.002980144567694687,-0.14020684684053597,0.0016039851062021881,0.013838974897160822,0.0003386416747330756
0.35000000000000003,-0.0038546280886442297,-0.003638861813264338,-0.17194186394604571,0.001720919053802561,0.016783761451840615,0.00044853879050066325
0.4,-0.004323659554017478,-0.004141384701462636,-0.19405867781506325,0.001815603381807307,0.018762427844544044,0.00040275408516698974
0.45,-0.004541609250667822,-0.004484716388117871,-0.207552672813337,0.0021159691573657824,0.019859353828321387,0.0002766369343820685
0.5,-0.004612602468978544,-0.004742340168369941,-0.21563808607931834,0.0021933521026173963,0.02056502705618836,9.790160006240001e-05
0.55,-0.0046061848175082964,-0.004938655599099895,-0.22041135678427137,0.002085357579906244,0.02104686465039602,-8.70596753221875e-05
0.6000000000000001,-0.004576538035223621,-0.005085357116692002,-0.2232511503332324,0.0019703549867688963,0.02136320825011931,-0.00023959927216044008
0.65,-0.0045403428794954515,-0.005191570109157051,-0.22493200576477523,0.0018660545322291,0.02156710524119313,-0.0003572205274204876
0.7000000000000001,-0.004415030745283932,-0.00523430755194676,-0.22291287043255337,0.0017547294215969345,0.021391352002339704,-0.0005147477393308009
0.75,-0.003962083642479186,-0.005079957576832328,-0.20888678359946344,0.0015965699772557684,0.019929223109880472,-0.0008567507315682121
0.8,-0.003401390948565286,-0.0046724041483631185,-0.187005942765317,0.0016383532862018768,0.017522437876776962,-0.001097541843919636
0.8500000000000001,-0.0027802379389929577,-0.004120088302976832,-0.16014182945514654,0.0014045375700355578,0.014696804794182682,-0.001236097072205844
0.9,-0.0021632788210279585,-0.0034423229764662944,-0.13031712790901262,0.00109173072131874,0.01161743374212521,-0.001237366422373043
0.9500000000000001,-0.0015648269936341386,-0.0026702539912204504,-0.09870891293731365,0.0007487641655412602,0.008399059816417889,-0.0011293692458158588
1.0,-0.00040582284505985555,-0.0023947167551957582,-0.06355102513204647,-0.002885662509628517,0.006119384995584808,-0.0015770128298386865
