,x,y,z,rx,ry,rz
0.0,0.0,0.0,0.0,0.0,-2.0816681711721685e-16,0.0
0.05,-0.00030837350160961563,-0.0004409857667381223,-0.017061684374631847,0.00013005589540426854,0.0016302002817232542,-4.7237693161505945e-05
0.1,-0.0009251205048199651,-0.001322957300214922,-0.05118505312389332,0.0003901435796294095,0.004890602687449286,-0.00014164910270952902
0.15000000000000002,-0.0015418675080391964,-0.0022049288336906114,-0.08530842187315812,0.0006501590487228981,0.008151010615308693,-0.0002358686219183781
0.2,-0.0021586145112539867,-0.003086900367166856,-0.11943179062242071,0.0009100545076279332,0.011411427731053726,-0.00032976845685261935
0.25,-0.0027753615144665567,-0.003968871900644211,-0.1535551593716833,0.0011697826835810332,0.01467185767696104,-0.0004232210118892965
0.30000000000000004,-0.003392108517685788,-0.0048508434341199,-0.18767852812094699,0.001429297034016841,0.017932304062503283,-0.0005160989670693894
0.35000000000000003,-0.003974591798496796,-0.005683816549069687,-0.21990615416191628,0.0016741227094296818,0.021011635447412136,-0.0006030840333215437
0.4,-0.004111646688103043,-0.005879810223176074,-0.22748912499508833,0.0017311631201977207,0.021736227629755543,-0.000622021471401446
0.45,-0.004111646688103043,-0.005879810223175519,-0.2274891249950861,0.0017304675694784777,0.021736281375040085,-0.0006201329253752164
0.5,-0.0041116466880986025,-0.005879810223175519,-0.22748912499508722,0.0017297761284407187,0.021736334936098244,-0.0006182459034409504
0.55,-0.004111646688103043,-0.005879810223176074,-0.2274891249950861,-125.66197705479887,0.021736388313252156,-0.000616360394412041
0.6000000000000001,-0.004111646688100823,-0.005879810223176074,-0.22748912499508722,0.0017284055586319624,0.021736441506821618,-0.0006144763871507308
0.65,-0.004111646688103043,-0.005879810223174964,-0.2274891249950861,0.001727726421636433,0.02173649451712476,-0.000612593870537026
0.7000000000000001,-0.003974591798496796,-0.005683816549070242,-0.21990615416191794,0.001669493831064628,0.021011994917151822,-0.0005903860290157326
0.75,-0.003392108517685788,-0.0048508434341199,-0.18767852812094588,0.001424330510966243,0.01793268975306437,-0.000502474732813063
0.8,-0.0027753615144665567,-0.003968871900643656,-0.15355515937168274,0.0011650231904702935,0.014672227289964637,-0.00041016470672339267
0.8500000000000001,-0.0021586145112539867,-0.003086900367167411,-0.11943179062242071,0.0009059196201199882,0.011411748838388554,-0.0003184255794508317
0.9,-0.001541867508036976,-0.0022049288336911665,-0.08530842187315701,0.0006469735573144675,0.008151257994379536,-0.00022713014114383867
0.9500000000000001,-0.000925120504824406,-0.0013229573002143669,-0.05118505312389665,0.00038813948337157456,0.004890758321666375,-0.00013615144060175055
1.0,-0.0003083735016073952,-0.0004409857667381223,-0.017061684374630737,0.00012937239628030284,0.0016302533609350916,-4.5362709819585234e-05
