,x,y,z,rx,ry,rz
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,1.1498827036660053e-05,3.472435402829266e-06,-1.1469835742294876e-05,-0.00023862827592591174,-2.136044118916658e-05,0.00019226696992724612
0.1,7.980185889044922e-05,2.409777165146565e-05,-7.959943213897702e-05,-0.0016561188225971968,-0.00014822346980913892,0.0013343758699324582
0.15000000000000002,0.0002145257785968191,6.477230349799523e-05,-0.0002139709745518914,-0.00445236332405452,-0.00039830291563625053,0.0035874832186610917
0.2,0.0004136542161486956,0.00012486249441973074,-0.0004125406715227431,-0.008586538971044888,-0.0007673764079196843,0.006919015258892713
0.25,0.0006752212731131468,0.00020372333743801097,-0.0006732798277542251,-0.014019975584429467,-0.0012507976854081448,0.01129847679771867
0.30000000000000004,0.0009973211943464788,0.00030069252602710206,-0.0009941729581974812,-0.020716711307462443,-0.0018433434881925947,0.0166980101536085
0.35000000000000003,0.0013781168169252345,0.0004150853228493401,-0.0013732161072010918,-0.02864396925887469,-0.0025390768533162245,0.02309287463134968
0.4,0.0018158468524376303,0.0005461900750539095,-0.0018084153469999364,-0.03777255406930191,-0.0033312246176420146,0.03046184545570263
0.45,0.00230883205696808,0.0006932643244869641,-0.0022977854286565513,-0.048077166204449906,-0.004212066857482988,0.038787530075290455
0.5,0.0028554803410313356,0.0008555314615310561,-0.0028393485582156597,-0.05953663081739169,-0.00517283599655638,0.04805659858589717
0.55,0.0034542908704815467,0.0010321778725205788,-0.0034311332713399256,-0.07213403647226446,-0.006203623389686719,0.058259923620989085
0.6000000000000001,0.0041038572073021085,0.0012223505324845951,-0.004071173380247872,-0.08585677732681818,-0.0072932913359169405,0.06939262330359242
0.65,0.004802869538203525,0.0014251549972829625,-0.004757506968169345,-0.10069649018783489,-0.008429388693644846,0.0814539986794971
0.7000000000000001,0.005550116036938113,0.0016396537521562449,-0.005488175408140394,-0.11664887518488598,-0.00959806856472234,0.09444735438411733
0.75,0.006344483404981949,0.0018648648768679332,-0.006261222384710274,-0.1337133856176398,-0.010784006893200804,0.10837968810603282
0.8,0.007184956633714545,0.002099760991296218,-0.0070746928993703495,-0.15189276882486835,-0.011970321299599185,0.12326123070294237
0.8500000000000001,0.008070618029605292,0.0023432684491464517,-0.007926632242546416,-0.17119243574290843,-0.013138490059945163,0.13910481464852964
