,q0,q1,q2,q3,q4,q5,q6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-8.334890854477124e-05,-0.00018314844312146964,-0.00010050516240977477,-2.927921154294246e-05,2.4201657301471285e-06,-8.72445246266728e-05,-9.10611770277823e-06
0.1,-0.0003300533431569113,-0.0007252495203791921,-0.0003979903928802616,-0.00011594274986283338,9.58361428092099e-06,-0.0003454795932894705,-3.605931551422618e-05
0.15000000000000002,-0.0007351377522139908,-0.001615370100803264,-0.000886455989284325,-0.00025824277889271703,2.134587274037321e-05,-0.0007694971037632613,-8.031599952890289e-05
0.2,-0.0012936770973080202,-0.0028426880496772817,-0.0015599631601763218,-0.000454449207094236,3.756393492662593e-05,-0.0013541418279571778,-0.00014133809456121955
0.25,-0.0020007968532454526,-0.004396492228538348,-0.0024126340247921053,-0.0007028496874576319,5.809626138787188e-05,-0.0020943114119146193,-0.00021859304414543964
0.30000000000000004,-0.0028516730080471804,-0.006266182495177061,-0.00343865161304902,-0.0010017496175017443,8.28027794023743e-05,-0.0029849563758132494,-0.0003115538105356788
0.35000000000000003,-0.003841532062948537,-0.008441269703637523,-0.004632259865545904,-0.0013494721392740114,0.00011154488297846694,-0.004021080113964996,-0.00041969887470590464
0.4,-0.004965651032399298,-0.010911375704217338,-0.005987763633563091,-0.00174435813935047,0.00014418543285455416,-0.005197738894816055,-0.0005425122363499372
0.45,-0.006219357444063678,-0.013666233343467615,-0.007499528679062409,-0.002184766248835756,0.00018058875649911083,-0.006510041860946886,-0.0006794834138814489
0.5,-0.007598029338820337,-0.016695686464192963,-0.009161981674687179,-0.002669072843363104,0.00022062064811068246,-0.007953151029072215,-0.0008301074444339642
0.55,-0.00909709527076237,-0.019989689905451483,-0.010969610203762213,-0.0031956720430943455,0.0002641483686178848,-0.009522281290041032,-0.0009938848838608593
0.6000000000000001,-0.010712034307197315,-0.02353830950255479,-0.012916962760293822,-0.0037629757127199117,0.00031104064567940453,-0.011212700408836592,-0.0011703218067353632
0.65,-0.012438376028647152,-0.027331722087067994,-0.014998648748969797,-0.004369413461458831,0.0003611676736839985,-0.01301972902457641,-0.0013589298063505562
0.7000000000000001,-0.0142717005288483,-0.031360215486809714,-0.017209338485159452,-0.005013432643058735,0.00041440111375049454,-0.014938740650512284,-0.0015592259947193724
0.75,-0.016207638414751622,-0.03561418852585205,-0.019543763194913556,-0.005693498355795845,0.00047061409372779045,-0.016965161674030255,-0.0017707330025745964
0.8,-0.01824187080652242,-0.040084151024520634,-0.02199671501496441,-0.006408093442474991,0.0005296812081948553,-0.019094471356650648,-0.0019929789793688667
0.8500000000000001,-0.02037012933754044,-0.044760723799394594,-0.02456304699272579,-0.007155718490429596,0.000591478518460728,-0.021322201834028044,-0.0022254975932746728
0.9,-0.022588196154399855,-0.049634638663306516,-0.027237673086292945,-0.007934891831521679,0.0006558835525645182,-0.02364393811595128,-0.0024678280311843546
0.9500000000000001,-0.024891903916909302,-0.05469673842534255,-0.030015568164442664,-0.008744149542141864,0.0007227753052754066,-0.026055318086343482,-0.0027195149987101095
1.0,-0.02727713579809185,-0.05993797689084233,-0.032891768006633196,-0.009582045443209373,0.0007920342380926439,-0.028552032503262027,-0.002980108720183982
1.05,-0.029739825484184988,-0.06534941886139893,-0.03586136930300429,-0.010447151100172015,0.0008635422792455511,-0.031129824998898548,-0.0032491649386578703
1.1,-0.03227595717464068,-0.07092224013485901,-0.03891952965437719,-0.011338055823006215,0.0009371828236935207,-0.03378449207957897,-0.0035262449159035258
1.1500000000000001,-0.03488156558212531,-0.07664772750532271,-0.04206146757225465,-0.012253366666216983,0.0010128407331260146,-0.03651188312576344,-0.003810915432412551
1.2000000000000002,-0.0375527359325197,-0.08251727876314364,-0.04528246247882089,-0.013191708428837934,0.0010904023359625662,-0.03930790039204643,-0.004102748787396401
1.25,-0.04028560396491911,-0.0885224026949289,-0.04857785470694162,-0.014151723654431275,0.0011697554273527784,-0.04216849900715661,-0.004401322798786383
1.3,-0.043076355931633295,-0.0946547190835392,-0.05194304550016411,-0.015132072631087828,0.0012507892691763264,-0.04508968697395698,-0.004706220803233657
1.35,-0.04592122859818636,-0.1009059587080886,-0.05537349701271702,-0.016131433391426996,0.0013333945900429538,-0.048067525169444764,-0.005017031656109234
1.4000000000000001,-0.04881650924331692,-0.1072679633439448,-0.0588647323095106,-0.017148501712596784,0.0014174635852924763,-0.05109812734475146,-0.005333349731503978
1.4500000000000002,-0.05175853565897802,-0.11373268576272888,-0.06241233536613654,-0.0181819911162738,0.00150288991699478,-0.05417766012514284,-0.005654774922228607
1.5,-0.054743696150337105,-0.12029218973231548,-0.06601195106886801,-0.019230632868663246,0.0015895687139498196,-0.05730234301001892,-0.005980912639813684
1.55,-0.05776842953577612,-0.12693865001683277,-0.06965928521465972,-0.020293175980498936,0.0016773965716876237,-0.06046844837291402,-0.006311373814509637
1.6,-0.060829225146891396,-0.13366435237666238,-0.07335010451114786,-0.02136838720704326,0.0017662715524682886,-0.06367230146149667,-0.006645774895286731
1.6500000000000001,-0.06392262282849376,-0.1404616935684395,-0.07708023657665011,-0.022455051048087225,0.0018560931852819825,-0.06691028039756974,-0.006983737849835097
1.7000000000000002,-0.06704521293860842,-0.1473231813450527,-0.08084556994016565,-0.023551969747950426,0.001946762465848944,-0.0701788161770703,-0.007324890164564708
1.75,-0.07019363634847506,-0.15424143445564412,-0.08464205404137508,-0.024657963295481054,0.002038181856619481,-0.07347439267006967,-0.007668864844605393
1.8,-0.07336458444254781,-0.1612091826456095,-0.08846569923064063,-0.02577186942405592,0.0021302552867739745,-0.07679354662077353,-0.008015300413806836
1.85,-0.07655479911849525,-0.16821926665659787,-0.09231257676900592,-0.02689254361158041,0.0022228881522228737,-0.08013286764752174,-0.00836384091473857
1.9000000000000001,-0.07976107278720036,-0.175264638226512,-0.09617881882819611,-0.02801885908048852,0.0023159873156066994,-0.08348899824278846,-0.008714135908689979
1.9500000000000002,-0.08298024837276059,-0.182338360089508,-0.10006061849061784,-0.029149706797742835,0.002409461106296043,-0.08685863377318215,-0.009065840475670304
2.0,-0.08620921931248782,-0.18943360597599548,-0.10395422974935924,-0.030283995474834558,0.002503219320391566,-0.09023852247944543,-0.009418615214408635
2.0500000000000003,-0.08944492955690836,-0.19654366061263764,-0.10785596750818993,-0.03142065156778347,0.002597173220724,-0.09362546547645526,-0.00977212624235391
2.1,-0.092684373569763,-0.20366191972235112,-0.11176220758156101,-0.03255861927713794,0.002691235536854148,-0.09701631675322285,-0.010126045195674926
2.15,-0.09592459632800691,-0.210781890024306,-0.11566938669460511,-0.03369686054797497,0.002785320465072883,-0.1004079831728937,-0.010480049229260328
2.2,-0.09916269332180981,-0.21789718923392615,-0.11957400248313639,-0.034834355069900166,0.0028793436684011508,-0.10379742447274758,-0.010833821016718622
2.25,-0.10239581055455571,-0.22500154606288852,-0.12347261349365038,-0.035970100277047674,0.0029732222765899634,-0.10718165326419846,-0.01118704875037815
2.3000000000000003,-0.10562114454284321,-0.23208880021912393,-0.12736183918332425,-0.037103111348080295,0.0030668748861204073,-0.11055773503279462,-0.011539426141287123
2.35,-0.10883594231648523,-0.23915290240681647,-0.1312383599200165,-0.038232421206189415,0.0031602215602036373,-0.11392278813821863,-0.011890652419213589
2.4000000000000004,-0.11203750141850917,-0.24618791432640372,-0.13509891698226728,-0.03935708051909499,0.003253183828780879,-0.11727398381428726,-0.01224043233264546
2.45,-0.11522316990515691,-0.25318800867457697,-0.13894031255929812,-0.040476157699045605,0.0033456846885234295,-0.1206085461689516,-0.012588476148790499
2.5,-0.11839034634588474,-0.26014746914428083,-0.14275940975101212,-0.041588738902818445,0.0034376486028326546,-0.12392375218429696,-0.01293449965357631
2.5500000000000003,-0.12153647982336338,-0.26706069042471353,-0.14655313256799382,-0.04269392803171927,0.0035290015018399944,-0.12721693171654297,-0.013278224151650359
2.6,-0.12465906993347808,-0.2739221782013268,-0.15031846593150938,-0.04379084673158249,0.0036196707824069562,-0.13048546749604356,-0.013619376466379975
2.6500000000000004,-0.12775566678532838,-0.2807265491558257,-0.15405245567350626,-0.044878634392771025,0.0037095853081251184,-0.13372679512728677,-0.013957688939852313
2.7,-0.1308238710012283,-0.2874685309661688,-0.15775220853661348,-0.04595644815017646,0.003798675409316129,-0.136938403088895,-0.014292899432874396
2.75,-0.13386133371670642,-0.2941429623065685,-0.1614148921741416,-0.04702346288321897,0.003886872883031709,-0.14011783273362494,-0.014624751324973099
2.8000000000000003,-0.13686575658050565,-0.3007447928474904,-0.16503773515008271,-0.048078871215847335,0.003974110993053649,-0.14326267828836753,-0.014952993514395146
2.85,-0.13983489175458336,-0.3072690832556537,-0.16861802693911032,-0.04912188351653891,0.00406032446989381,-0.14637058685414797,-0.01527738041810712
2.9000000000000004,-0.1427665419141114,-0.313711005194031,-0.1721531179265794,-0.050151727898299636,0.004145449510794124,-0.14943925840612568,-0.015597671971795443
2.95,-0.14565856024747598,-0.3200658413218485,-0.17564041940852645,-0.051167650218664096,0.004229423779726589,-0.1524664457935944,-0.0159136336298664
3.0,-0.14850885045627785,-0.326328985294586,-0.17907740359166963,-0.05216891407969546,0.004312186407393283,-0.1554499547399821,-0.016225036365446123
3.0500000000000003,-0.15131536675533214,-0.33249594176397645,-0.18246160359340827,-0.05315480082798548,0.004393677991226346,-0.15838764384285112,-0.016531656670380604
3.1,-0.15407611387266837,-0.3385623263780069,-0.18579061344182343,-0.0541246095546545,0.004473840595387991,-0.1612774245738979,-0.016833276555235675
3.1500000000000004,-0.15678914704953067,-0.3445238657809172,-0.18906208807567765,-0.055077657095351486,0.004552617750770506,-0.16411726127895326,-0.017129683549297028
3.2,-0.1594525720403774,-0.3503763976132011,-0.1922737433444148,-0.05601327803025398,0.004629954454996239,-0.1669051711779822,-0.017420670700570205
3.25,-0.16206454511288165,-0.3561158705116062,-0.1954233560081605,-0.05693082468406818,0.004705797172417622,-0.16963922436508416,-0.017706036575780612
3.3000000000000003,-0.16462327304793054,-0.3617383441091326,-0.19850876373772158,-0.057829667126028786,0.004780093834117148,-0.17231754380849254,-0.017985585260373478
3.35,-0.16712701313962602,-0.36723998903503474,-0.20152786511458665,-0.05870919316989918,0.004852793837907382,-0.17493830535057536,-0.018259126358513917
3.4000000000000004,-0.16957407319528425,-0.37261708691482054,-0.20447861963092556,-0.05956880837397129,0.004923848048330964,-0.17749973770783467,-0.018526474993086878
3.45,-0.17196281153543586,-0.3778660303702507,-0.20735904768958976,-0.06040793604106567,0.004993208796660596,-0.18000012247090671,-0.018787451805697145
3.5,-0.17429163699382605,-0.3829833230193404,-0.21016723060411224,-0.06122601721853147,0.0050608298808990605,-0.18243779410456235,-0.019041882956669403
3.5500000000000003,-0.17655900891741433,-0.3879655794763578,-0.21290131059870748,-0.06202251069824646,0.0051266665657792075,-0.1848111399477064,-0.019289600125048153
3.6,-0.17876343716637472,-0.3928095253518241,-0.21555949080827125,-0.06279689301661692,0.0051906755827639504,-0.187118600213378,-0.01953044050859774
3.6500000000000004,-0.18090348211409563,-0.3975119972525152,-0.2181400352783812,-0.06354865845457786,0.005252815130046282,-0.18935866798875065,-0.019764246823802394
3.7,-0.1829777546471799,-0.4020699427814593,-0.22064126896529612,-0.06427731903759278,0.005313044872549263,-0.19152988923513198,-0.019990867305866168
3.75,-0.1849849161654449,-0.40648042053793887,-0.22306157773595645,-0.06498240453565382,0.005371325941926024,-0.19363086278796401,-0.02021015570871298
3.8000000000000003,-0.18692367858192233,-0.4107406001174895,-0.225399408367984,-0.06566346246328172,0.005427620936559763,-0.19566024035682295,-0.020421971304986606
3.85,-0.1887928043228585,-0.4148477621119004,-0.22765326854968243,-0.06632005807952585,0.005481893921563756,-0.19761672652541934,-0.020626178886050662
3.9000000000000004,-0.190591106327714,-0.41879929810921446,-0.22982172688003644,-0.0669517743879641,0.005534110428781344,-0.19949907875159803,-0.02082264876198863
3.95,-0.19231744804916384,-0.4225927106937277,-0.23190341286871238,-0.06755821213670304,0.0055842374567859395,-0.2013061073673379,-0.021011256761603828
4.0,-0.19397074345309756,-0.4262256134459898,-0.2338970169360583,-0.06813898981837775,0.005632243470881022,-0.20303667557875218,-0.021191884232419425
4.05,-0.19554995701861913,-0.42969573094280394,-0.23580129041310333,-0.06869374367015198,0.005678098403100149,-0.2046896994660885,-0.02136441804067846
4.1000000000000005,-0.1970541037380471,-0.4330008987572274,-0.23761504554155874,-0.06922212767371812,0.005721773652206949,-0.20626414798372897,-0.02152875057134383
4.15,-0.19848224911691398,-0.4361390634585695,-0.23933715547381645,-0.06972381355529698,0.00576324208369511,-0.20775904296018916,-0.021684779728098243
4.2,-0.1998335091739675,-0.4391082826123949,-0.24096655427295066,-0.07019849078563822,0.0058024780297884024,-0.20917345909812002,-0.021832408933344302
4.25,-0.20110705044116886,-0.44190672478052007,-0.24250223691271647,-0.07064586658001984,0.0058394572894406565,-0.21050652397430553,-0.021971547128204434
4.3,-0.2023020899636947,-0.44453266952101594,-0.24394325927755087,-0.07106566589824864,0.005874157128335784,-0.21175741803966514,-0.022102108772520945
4.3500000000000005,-0.20341789529993543,-0.44698450738820716,-0.2452887381625723,-0.07145763144465994,0.005906556278887762,-0.21292537461925173,-0.022224013844855978
4.4,-0.20445378452149607,-0.4492607399326708,-0.24653785127358036,-0.07182152366811762,0.005936634940240635,-0.21400967991225275,-0.022337187842491512
4.45,-0.20540912621319612,-0.4513599797012383,-0.2476898372270564,-0.0721571207620142,0.005964374778268526,-0.21500967299198978,-0.0224415617814294
4.5,-0.2062833394730695,-0.4532809502369949,-0.24874399555016344,-0.07246421866427086,0.005989758925575618,-0.21592474580591903,-0.02253707219639136
4.55,-0.20707589391236478,-0.4550224860792783,-0.24969968668074577,-0.07274263105733723,0.006012771981496175,-0.21675434317563055,-0.022623661140818922
4.6000000000000005,-0.20778630965554443,-0.45658353276368036,-0.250556331967329,-0.07299218936819171,0.0060334000120945246,-0.2174979627968488,-0.0227012761868735
4.65,-0.208414157340286,-0.45796314682204653,-0.2513134136691207,-0.07321274276834114,0.006051630550165066,-0.21815515523943257,-0.022769870425436347
