,x,y,z,rx,ry,rz
0.0,-0.5056167447481659,-0.5987801428231612,0.7469250178225527,-1.5665996709989036,-0.011571632696153591,1.5701601124753624
0.05,-0.5056170638894554,-0.5987780599208835,0.7469271241426699,-1.5665971133219165,-0.011570733511014458,1.5701563325867465
0.1,-0.5056192784436899,-0.5987636046384599,0.7469417417117141,-1.5665793634612095,-0.011564492908859973,1.5701301004336023
0.15000000000000002,-0.5056252291947071,-0.5987247460231029,0.7469810345702977,-1.566531651364226,-0.01154771450279575,1.5700595847345056
0.2,-0.5056366933803824,-0.5986498199382575,0.7470567896606879,-1.5664396665352436,-0.011515352766198424,1.5699236242758328
0.25,-0.5056553778704465,-0.5985275216264822,0.7471804176723109,-1.5662895588012453,-0.011462501697072275,1.5697017191820386
0.30000000000000004,-0.5056829099222584,-0.5983468970849626,0.747362952909809,-1.5660679408560414,-0.011384380313548473,1.5693740215838001
0.35000000000000003,-0.5057208258131443,-0.5980973334149396,0.7476150522983225,-1.5657618923773196,-0.011276315381612466,1.5689213257746717
0.4,-0.5057705576304629,-0.5977685483044368,0.7479469936310149,-1.5653589655303262,-0.011133721757984667,1.5683250579498402
0.45,-0.5058334184833114,-0.5973505788024441,0.7483686731540417,-1.564847191691306,-0.010952080713634404,1.567567265624085
0.5,-0.5059105863828779,-0.5968337695419321,0.7488896025743524,-1.564215089243261,-0.010726916586638312,1.5666306068298026
0.55,-0.5060030870220127,-0.5962087605684492,0.7495189055660952,-1.563451672315609,-0.010453772096997244,1.5654983391995503
0.6000000000000001,-0.5061117756687716,-0.5954664749304368,0.7502653138420842,-1.5625464603576418,-0.010128182640631766,1.564154309040654
0.65,-0.5062373183735774,-0.5945981061865921,0.751137162847927,-1.5614894884529542,-0.009745649865082685,1.5625829405117357
0.7000000000000001,-0.506380172675372,-0.5935951059845053,0.7521423871280831,-1.5602713182980537,-0.009301614815522163,1.5607692250122496
0.75,-0.506540567978762,-0.5924491718632584,0.7532885154054288,-1.5588830497828923,-0.008791430926533247,1.558698710896058
0.8,-0.5067184857617931,-0.5911522354306629,0.7545826654088803,-1.5573163331239703,-0.008210337122811169,1.556357493618488
0.8500000000000001,-0.5069136397626697,-0.5896964510632063,0.7560315384773661,-1.555563381511764,-0.007553431280484352,1.5537322064230468
0.9,-0.5071254562835185,-0.5880741852735838,0.7576414139629366,-1.5536169842434184,-0.0068156442901820226,1.5508100116688417
0.9500000000000001,-0.507353054740233,-0.5862780068868392,0.7594181434511155,-1.5514705203188615,-0.005991714953281155,1.5475785928926773
1.0,-0.5075952285795122,-0.5843006781616213,0.7613671448127308,-1.5491179724836368,-0.005076165933935839,1.5440261476906427
1.05,-0.5078504266774774,-0.582135146987861,0.7634933960984198,-1.5465539417048202,-0.004063280981496888,1.5401413814927356
1.1,-0.5081167353286512,-0.5797745402862872,0.7658014292847952,-1.5437736620673461,-0.0029470836306852927,1.535913502290632
1.1500000000000001,-0.508391860929655,-0.5772121587286133,0.7682953238798667,-1.5407730160769413,-0.0017213175803258002,1.5313322163631158
1.2000000000000002,-0.5086731134586185,-0.5744414728899478,0.7709787003947207,-1.5375485503526949,-0.0003794289454337341,1.526387725025925
1.25,-0.5089573908490093,-0.5714561209370137,0.7738547136886604,-1.5340974916871326,0.0010854494281425941,1.5210707224129587
1.3,-0.5092411643552716,-0.5682499079471021,0.7769260461959618,-1.5304177634446157,0.002680511402685815,1.5153723942739599
1.35,-0.5095204650072651,-0.5648168069433341,0.7801949010440874,-1.5265080022600754,0.00441328856265489,1.509284417750107
1.4000000000000001,-0.5097908712509033,-0.5611509617217735,0.7836629950755896,-1.5223675749896781,0.006291658630788021,1.502798962063578
1.4500000000000002,-0.5100474978735178,-0.5572466915352082,0.7873315517889719,-1.517996595853205,0.008323851119155243,1.495908690030286
1.5,-0.5102849863142107,-0.5530984976870187,0.7912012942174546,-1.5133959436949502,0.010518450054646989,1.4886067602769124
1.55,-0.5104974964616569,-0.5487010720764581,0.7952724377688383,-1.5085672792761076,0.012884393625918244,1.4808868300143623
1.6,-0.5106787000443674,-0.5440493077238951,0.7995446830544386,-1.50351306249723,0.015430970607537394,1.472743058190194
1.6500000000000001,-0.5108217757211795,-0.5391383112911218,0.8040172087403387,-1.4982365694348445,0.01816781342729605,1.4641701088128676
1.7000000000000002,-0.5109194059825246,-0.5339634175976954,0.8086886644599077,-1.4927419090620926,0.021104887754543437,1.4551631542112025
1.75,-0.5109637759757216,-0.5285202061194849,0.8135571638326151,-1.4870340395098458,0.02425247850125304,1.445717877963812
1.8,-0.5109465743699364,-0.5228045194401445,0.8186202776405633,-1.481118783712683,0.02762117214349865,1.4358304772059698
1.85,-0.510858996378426,-0.5168124836101409,0.823875027220828,-1.4750028442739678,0.03122183528925404,1.425497663995972
1.9000000000000001,-0.5106917490570142,-0.5105405303512712,0.8293178781385224,-1.4686938173766557,0.03506558943901607,1.414716665400195
1.9500000000000002,-0.5104350589982991,-0.5039854210273359,0.8349447342124724,-1.4622002055620562,0.03916378190873642,1.4034852219362877
2.0,-0.5100786825406631,-0.49714427228383185,0.8407509319723769,-1.4555314291982004,0.043527952909844174,1.3918015839979538
2.0500000000000003,-0.5096119186095895,-0.4900145832412819,0.8467312356332848,-1.4486978364633634,0.04816979880864157,1.3796645058730996
