,q0,q1,q2,q3,q4,q5,q6
0.0,-6.629697856365866e-16,-2.467214223618322e-16,-3.2105282969614773e-16,3.5167112135137153e-16,4.387382059456252e-17,-2.718334173943129e-16,-1.9880339623269523e-16
0.05,0.0002580635290805966,0.00435269590516389,0.0010119406513733103,0.00024440219388548005,-0.002242594369124908,0.002810426410394232,0.001120196331360202
0.1,0.0006679163562843429,0.007581495793611873,0.0018685719180799485,0.001330758479191224,-0.0034571574218858593,0.003865204962186633,0.0018706971985117096
0.15000000000000002,0.001008299310669064,0.010307799670009853,0.002555199091807353,0.002778889916500425,-0.004213391909688556,0.004129949446222131,0.0025567766040326652
0.2,0.0012351478070177857,0.01280054525931298,0.0030789927688701516,0.004384103917674888,-0.004794721191779169,0.00405774734993968,0.0032767983469985085
0.25,0.0014081318303860559,0.015119955022499916,0.003459681088768929,0.00605996018924339,-0.005320802622987248,0.0038571018197485468,0.004043939729418857
0.30000000000000004,0.0016118926808354264,0.017249752043623827,0.0037190321584340733,0.007769887780775171,-0.0058346618044263715,0.003633284334301488,0.00485649254591762
0.35000000000000003,0.001907376441697934,0.019198459017409984,0.003885565548437408,0.009511025364564076,-0.006358121557242261,0.0034684324670759582,0.005732887262741137
0.4,0.0024031036985021305,0.02082679227707833,0.003969949337077738,0.011210891924060799,-0.006854100570689951,0.003361877052346772,0.006634116620629388
0.45,0.003144485289278438,0.022230752831063735,0.0039964083660634885,0.012871621807042977,-0.007362649816771337,0.003359993865979398,0.00760925578742761
0.5,0.0040258372237511105,0.023613825321498118,0.0039765053027227375,0.01456215224987931,-0.007938937600236642,0.0035260768003001364,0.00874385170034678
0.55,0.005148083894459039,0.02489048703109843,0.003928962757957184,0.016287685593251118,-0.008535215869333791,0.0037682395219000766,0.00998276054101285
0.6000000000000001,0.006399536498341777,0.02631718704249132,0.0038635169892848797,0.01808601232885702,-0.009234469555515348,0.004133332580401772,0.011404320483981295
0.65,0.007772051014871429,0.02777992198920921,0.0037723625199814932,0.01998801613719975,-0.009978483407847726,0.004572081207186201,0.012961706664593495
0.7000000000000001,0.009282444328733893,0.029323123858831873,0.003671852411003957,0.021991847338806117,-0.010774645129751265,0.005061812907934494,0.014649999146006794
0.75,0.010851849018986955,0.031072279990330923,0.0035620918882457876,0.024134610531468266,-0.011668209865974909,0.005639870169376945,0.016505236991753356
0.8,0.012551447750861044,0.032919958539355414,0.0034569601552472858,0.026427690479684976,-0.012608018354258413,0.006250458640357497,0.018475690872190025
0.8500000000000001,0.014376836365349978,0.03486804637343546,0.0033520535439554256,0.0288487585679615,-0.013592310745515545,0.006877476363367781,0.020558794340133687
0.9,0.016268082324372823,0.036830990224631724,0.003233947373449139,0.031405657046186176,-0.014556880603215576,0.007498275319209286,0.02275129839396009
0.9500000000000001,0.018242810593544434,0.039003660848658216,0.003123409529149715,0.03409613163301432,-0.015617946394530567,0.00819490901909228,0.025088509315772355
1.0,0.0203059285809472,0.04157296494108829,0.003072555528422208,0.036948185119876006,-0.016809448335367495,0.008958948397457422,0.027607468298858934
1.05,0.022418937409093308,0.04430407951396844,0.003036881498324505,0.03999795765318335,-0.018030594091571588,0.009730985729965343,0.030251980715687993
1.1,0.02458865630136481,0.047210558983160546,0.00302089493248382,0.043232285564999993,-0.019284000775486785,0.010502296047052696,0.03301984968575937
1.1500000000000001,0.026850789770387285,0.05032845191417959,0.003046452092808796,0.046652953883060594,-0.02059734689337888,0.011321752216515282,0.035918730001480936
1.2000000000000002,0.029141126220918422,0.0536665158839037,0.003098331949967713,0.050242019416209066,-0.02194641555692115,0.0121441449014432,0.03895567359278959
1.25,0.03155881926187784,0.05660736264529362,0.003108048285600717,0.053677517951302434,-0.02302456660988922,0.012610257311790926,0.04192112312421069
1.3,0.03401477868827222,0.059135675653641216,0.002969607800489051,0.05709108228466245,-0.024079437995764095,0.013234475749210953,0.044914940540393244
1.35,0.036485188336270534,0.06150821662408851,0.0027399470255949788,0.0604940502332426,-0.02516177483726567,0.014026864059572007,0.04800828901591224
1.4000000000000001,0.038965085870069346,0.06388612566735291,0.002455832539613543,0.06391534735204939,-0.026280917662835232,0.014918362404853752,0.05122890729823067
1.4500000000000002,0.04144769413248272,0.06625737179103829,0.002126737758671943,0.06736655349997354,-0.027420468765398935,0.015898982501395487,0.05456483601003915
1.5,0.04393336423911101,0.06858281219009635,0.0017545157911223516,0.07085713588179034,-0.028566225679860797,0.016977308372160382,0.0580052109688508
1.55,0.04642969905838727,0.07089112727401285,0.0013449336947303492,0.07437942442373909,-0.029710714682544943,0.01810772851105083,0.06155149936314716
1.6,0.048929432237272676,0.07321086676405256,0.0009054914643477803,0.07793946960650591,-0.030855464064647488,0.019290094158748057,0.06521408707198878
1.6500000000000001,0.05142472702763787,0.07553716232173843,0.00043167328227660014,0.08153124943441192,-0.03199141240003878,0.02050034600197629,0.06898978636411388
1.7000000000000002,0.05389993275235156,0.07788045959945179,-7.367479238191629e-05,0.08516110202161273,-0.0331197328424247,0.021752781847614575,0.07288634132798653
1.75,0.05636025862983135,0.08021880614595474,-0.0006065955453829815,0.08883158491784701,-0.03423223049183854,0.0230559354961012,0.07689976326186362
1.8,0.058793041694862706,0.08255018451258488,-0.0011742744478628851,0.09253061677474392,-0.03532285960694269,0.024389189296816896,0.08103007407502563
1.85,0.06119326457723556,0.08488233945838285,-0.0017754731237334034,0.09626496707761904,-0.03639149428315824,0.025753065479972817,0.0852829709169744
1.9000000000000001,0.06355972177552342,0.08720416792604771,-0.0024117586470632155,0.1000314352189636,-0.0374324322950078,0.027141059877005866,0.08965632374282323
1.9500000000000002,0.06586481555697402,0.08952872343078436,-0.0030881167820087964,0.10383035119847796,-0.03844939213650586,0.028560364862275117,0.09415885929071502
2.0,0.0681171762114553,0.09182509451819877,-0.0038019075503030082,0.10765480195645682,-0.03942791806717861,0.03000343445513458,0.09878119942626468
2.0500000000000003,0.07031405810598526,0.09410844996146181,-0.004556711583752527,0.11149853761804399,-0.04036824913380899,0.03144659846784234,0.10352734673625699
2.1,0.07245451892898103,0.0963628060875048,-0.005349385733415524,0.11535877891725964,-0.04126688908849537,0.03290685285320481,0.1083976733901814
2.15,0.07453252142497031,0.09857864189777385,-0.006186129296055099,0.11922865508283347,-0.0421212135109562,0.03437583774764395,0.11339197414742824
2.2,0.07652993159589172,0.10078250515001633,-0.0070717932520073315,0.12311385594783901,-0.042939870510020864,0.035848770886035386,0.11852019321627182
2.25,0.07842652438672194,0.10294695427444629,-0.008002836852379448,0.12701562478741607,-0.04370587417681125,0.03733717717527579,0.1237809357886606
2.3000000000000003,0.08030241036055286,0.10499268274395587,-0.008968824529242542,0.13091414846355587,-0.04439992917249744,0.03882291464054147,0.1291427182528102
2.35,0.08201090888937118,0.10708233049085314,-0.009993117131072968,0.13481977139446277,-0.04506128531184224,0.04031453644830235,0.13467389825832604
2.4000000000000004,0.08371077397084234,0.10896907840788457,-0.011072165368802962,0.1387343843723387,-0.04567182604639468,0.041866924438728415,0.14028483091121377
2.45,0.08528749164697913,0.11087564262160504,-0.012194325960048026,0.14261794301453912,-0.04619182162452117,0.04329271109505245,0.14604662305913707
2.5,0.08669950030452238,0.11281835116481964,-0.01334672755930847,0.14647039807916526,-0.04663565877902665,0.04466698137888496,0.15196580844318655
2.5500000000000003,0.08804511141668886,0.11463353046951474,-0.014557506258620966,0.1503212220254695,-0.04701990269435819,0.046024470314924584,0.15798581299043205
2.6,0.08931289698481898,0.11632120496347934,-0.01582036953406358,0.15416552221766383,-0.0473399608262317,0.047384424291807004,0.1641196952761153
2.6500000000000004,0.0904635234417205,0.11800175924465665,-0.017124654486204097,0.15800682439908925,-0.047617956227153944,0.04873587129534013,0.1704006711403118
2.7,0.09152667608163152,0.11954568288723705,-0.01849269735578577,0.16183219438518817,-0.04780563654152015,0.049987678698429655,0.1767824233220643
2.75,0.0924982128794995,0.1209384593990261,-0.019921358049089684,0.16562251000000416,-0.04790326064320669,0.05116076829341537,0.18326633990143826
2.8000000000000003,0.0933578950849597,0.1222609120348809,-0.02139858371830207,0.16938458233287315,-0.047940257754643986,0.052290299177858324,0.18987696578537347
2.85,0.09411030684447134,0.1234869174043978,-0.02292617327911748,0.1731205440759003,-0.04790598478869692,0.05335141451089642,0.19660093799964487
2.9000000000000004,0.09476058522000788,0.12459874127556114,-0.024505671688244135,0.17683019674893677,-0.04779540335215764,0.05432710370582175,0.20342956598071815
2.95,0.09530340292332412,0.1255933363202021,-0.02613699057116694,0.18050775717913312,-0.04760881726007474,0.05521256688678397,0.21035952657552962
3.0,0.09574532686116109,0.126459828966472,-0.02781873257852155,0.1841533242270132,-0.04734369133360854,0.05599548922723924,0.21738359949690683
3.0500000000000003,0.09608309828391091,0.12719559832974944,-0.029553494024728878,0.1877636353125107,-0.04700130008709343,0.05666247538267416,0.22449720584309382
3.1,0.09631534393004587,0.12779421677877467,-0.031336937656422745,0.19133272552245917,-0.04658223026607131,0.05721714269639777,0.2316941282005378
3.1500000000000004,0.0964515657003979,0.12825060189674448,-0.033169472248631135,0.19486307725062696,-0.04608665954421978,0.05763798767736278,0.23896608823438528
3.2,0.09648716248651357,0.12855610569593232,-0.03505075466639613,0.19834896148059916,-0.04551458997172584,0.05792040321553815,0.2463062523199201
3.25,0.09642394326367904,0.12871089370147604,-0.03697548261027798,0.2017857916910013,-0.04487001583775397,0.058067698786879146,0.253707761414507
3.3000000000000003,0.09627063919452089,0.12870269658603603,-0.03894705076205792,0.20517669773186487,-0.04415058990569447,0.05804831345576039,0.26115912304744066
3.35,0.09602505043924786,0.1285326259859478,-0.04095996961750449,0.2085156324466527,-0.04336118622083807,0.057869947852838166,0.2686537475188634
3.4000000000000004,0.09569086367387619,0.12819717745136502,-0.04301111391605778,0.21179993387779117,-0.0425046169455802,0.05752633810251229,0.276181715566786
3.45,0.09527499707967169,0.12768476811078983,-0.04510106844036643,0.21503123755641138,-0.04157983540804333,0.05699505033974511,0.28373069360976866
3.5,0.09477452931241348,0.1270098018938131,-0.047224083383996626,0.21820557477812505,-0.04059664340772134,0.05628388955748087,0.2912949549095363
3.5500000000000003,0.09420832460807754,0.12612836830006527,-0.04937808028374162,0.22131958248075967,-0.03954404084428569,0.055366501184929307,0.29885089998914344
3.6,0.09356399605050764,0.12507892693838396,-0.05155912550615679,0.22437040811151532,-0.038440230682747524,0.05425703687847944,0.3064014085702002
3.6500000000000004,0.09284906032032378,0.12385630168483132,-0.05376277742808549,0.2273596736895135,-0.037287335009036124,0.05294403868177405,0.31393080570499815
3.7,0.09208320527278349,0.12241640989252803,-0.05598567381339849,0.23028434330068254,-0.03607536338976681,0.05140369050360383,0.32141407492832885
3.75,0.0912535940901634,0.1208013089428043,-0.058222812393159615,0.2331396816756866,-0.03482359970430493,0.04965382578935096,0.3288535163551801
3.8000000000000003,0.09037244827333188,0.11899457536152533,-0.06046906484227692,0.23592701421704904,-0.033530886256772696,0.047680087824402084,0.33622891285585255
3.85,0.08944630109038329,0.11699485587794489,-0.06271965111938861,0.238644441945925,-0.032201327437864614,0.04547522400871251,0.3435258975778086
3.9000000000000004,0.0884790187930733,0.11479703966026314,-0.0649684178689934,0.24128944870192298,-0.030838893048143738,0.04304236561201408,0.35073024646713596
3.95,0.08747614989466279,0.11240623237831798,-0.06721000324947934,0.24386019904853007,-0.029449692927204063,0.04037703302680262,0.3578283465809666
4.0,0.08644469513271366,0.1098226045850684,-0.06943844390741,0.24635541132350813,-0.028037782928748083,0.03747361127340049,0.3648046964244499
4.05,0.08538837077515746,0.10704292759890877,-0.07164710850867764,0.2487728005092294,-0.02660830302771882,0.034339492200481214,0.3716444936990978
4.1000000000000005,0.08431301709411101,0.10407443202820832,-0.07382958084448565,0.25111093131766327,-0.02516709445204538,0.03097186107082739,0.3783334797329039
4.15,0.08322587334518738,0.10091897651890167,-0.07597912661438518,0.25336889951745545,-0.023718170229744172,0.027367417680074668,0.38485569605144865
4.2,0.08213110739395466,0.0975728694118089,-0.07808930930934738,0.25554454664087917,-0.022267003421799755,0.02353651040775967,0.39119572876351877
4.25,0.08103348334496818,0.09404879649358107,-0.08015251024991872,0.25763595341017775,-0.020819739565721244,0.019480701212284124,0.3973402853723583
4.3,0.07993956545331915,0.09035243864566009,-0.08216170104780424,0.25964276916662754,-0.01938096440889439,0.015200489220039581,0.40327406314625236
4.3500000000000005,0.07885722074098239,0.08647042911763018,-0.0841111167233293,0.2615644198589199,-0.017952987591559128,0.010702484384498445,0.40897886353594193
4.4,0.0777856032125337,0.0824317967615282,-0.08599226556955133,0.2633955418415067,-0.016545980866338524,0.006001833272408941,0.4144466531400006
4.45,0.07672913137489037,0.0782481625665479,-0.08779864491089445,0.2651375977310712,-0.015165425343593338,0.0011032417915038395,0.4196638109387546
4.5,0.0757104719806812,0.07387553172049938,-0.08952411184106752,0.26679576593907517,-0.013802661262010699,-0.004007566423868791,0.4246023163727092
4.55,0.07470901525917176,0.06938334012967998,-0.09116182735995344,0.26835322437663073,-0.012480968525496343,-0.009279161511215994,0.4292703845110662
4.6000000000000005,0.07374099064950979,0.06475701861914587,-0.09270542567004184,0.2698199743623202,-0.01119654707900921,-0.014723379067570763,0.4336457131769524
4.65,0.07281350856480437,0.06000221789021114,-0.09414824437500446,0.2711953213563363,-0.009951040415601128,-0.020335615928654016,0.4377152275637207
4.7,0.07192496556810875,0.055130971315065586,-0.09548687934237703,0.2724736954339726,-0.008754551747609168,-0.026084082372442696,0.44147149230580485
4.75,0.07108071022829232,0.05015819318411675,-0.0967144401466838,0.2736560496769654,-0.007608526893273789,-0.03196369663104737,0.444904162539118
4.800000000000001,0.07028593917400504,0.04509524160508817,-0.09782566765732592,0.2747425450990599,-0.00651527494058474,-0.0379654539070049,0.4480034649322131
4.8500000000000005,0.06954467154983135,0.039937339340172726,-0.09881930164649272,0.2757320627729305,-0.005479331825057283,-0.044068090044236286,0.4507590853974749
4.9,0.06885398546876968,0.03472117707518438,-0.09968933271387032,0.27661863956663535,-0.004507129107722073,-0.05024818916269963,0.4531701419128794
4.95,0.06822063148517372,0.029448595438962027,-0.10043356057057687,0.2774066025930909,-0.0035992594302502595,-0.05649798451851801,0.455226812105805
5.0,0.0676492094329745,0.02412957050234714,-0.10104830851605953,0.278096314078065,-0.0027555091261599295,-0.06280790737585523,0.45692269616675807
5.050000000000001,0.06713584940465904,0.018781917072462045,-0.10153501119308712,0.2786807807064653,-0.0019859007783271133,-0.06913947168630424,0.45825797890423947
5.1000000000000005,0.06668461821968229,0.013420002719960036,-0.10189057749118699,0.27916341290285807,-0.0012887812724243948,-0.07548660107976482,0.4592282801972867
5.15,0.06629923121852363,0.008055228015295804,-0.10211323820800289,0.27954541032798574,-0.0006632842576431569,-0.0818389566364443,0.4598304049616702
5.2,0.06597721790199979,0.002696608315330723,-0.10220788491131269,0.2798218840958508,-0.00011755629161816841,-0.0881624418651007,0.4600656354213706
5.25,0.06571855387500532,-0.002630712125369472,-0.10217169737224414,0.27999258155348905,0.00034991277725573977,-0.09444384272817599,0.459935764910688
5.300000000000001,0.06552431056520419,-0.007911261412075946,-0.10200596995318478,0.28005929088610715,0.0007389911717514477,-0.10067035842256267,0.45944212033505727
5.3500000000000005,0.06540096113539841,-0.013163123284602798,-0.10171644913029917,0.2800264376304579,0.0010501332225607285,-0.10682910794974551,0.45858011766874174
5.4,0.06533497199861346,-0.01833141602122465,-0.10130356399666365,0.27987927849793426,0.0012770508103549308,-0.11288076718322024,0.45736632044759096
5.45,0.06533246032542246,-0.023419967115035176,-0.10077114836163398,0.27962828179914545,0.0014235442074587538,-0.11882395066976564,0.4557985490133242
5.5,0.06539443480493291,-0.028419946229310378,-0.10012129275428458,0.2792754686024773,0.0014934302683435006,-0.12465034778860404,0.4538804958229402
5.550000000000001,0.06551366776233647,-0.03331405543273161,-0.0993631351329797,0.2788118417150581,0.0014788177632566145,-0.1303218218903014,0.4516234514629977
5.6000000000000005,0.06569015808097611,-0.03808931128826591,-0.09849834992452725,0.27824271284451385,0.001385683167270179,-0.13583523335784023,0.4490327414776549
5.65,0.06592404331869361,-0.04273789609979721,-0.09753031634194112,0.2775713278054621,0.001218821688275789,-0.14118466216596964,0.446114251980094
5.7,0.06620867506442144,-0.047250455218371824,-0.09647062003737313,0.2767908188298121,0.0009716127730729496,-0.14633779334434657,0.442880019912418
5.75,0.06654121955639633,-0.05160851413422755,-0.09532042999382839,0.2759037697034828,0.0006510847367605793,-0.1512893408146187,0.43933919392878235
5.800000000000001,0.06692124320605725,-0.05580646246959674,-0.09408515793637903,0.2749141868983135,0.0002615588500230262,-0.15603473689715236,0.43549934343529106
5.8500000000000005,0.06734251119292703,-0.059845053243461455,-0.09277606720815679,0.27382119959573037,-0.000198718265246884,-0.16055464262789867,0.4313718587501866
5.9,0.06780044697862335,-0.06369990870524272,-0.09139510305929144,0.27262108448335287,-0.0007245563256885398,-0.16483714978195485,0.42696947795872786
5.95,0.06829354996279695,-0.06736776324813037,-0.0899492802604349,0.27131887401153737,-0.00131195569624179,-0.16887999778198653,0.4223012924792671
6.0,0.06881447960930913,-0.07085718495158172,-0.08844764989591815,0.2699196667372623,-0.001957182612212234,-0.17267501576575958,0.41737813596144613
6.050000000000001,0.06935952280728665,-0.074141554310609,-0.08689393119482275,0.2684147011264235,-0.0026577332987014896,-0.17620703590349218,0.4122144536835125
6.1000000000000005,0.0699267545001388,-0.07722208432013017,-0.08529507528528711,0.2668109407456807,-0.0034084319912117134,-0.17947835784579397,0.40681953696773376
6.15,0.0705038467744307,-0.08010492836502268,-0.08365958568426751,0.2651132343888883,-0.0042045692440633095,-0.18248146459659023,0.4012076981186533
6.2,0.0710931816398602,-0.0827726363580536,-0.0819902985070586,0.2633165412240748,-0.005041926946302351,-0.18521026855974848,0.39538893369246364
6.25,0.07168952777666304,-0.08522570865475612,-0.08029438334413395,0.26142577630516173,-0.005915737222120097,-0.18766672218966768,0.389375378393144
6.300000000000001,0.07227914723434917,-0.08747131617902815,-0.07858077480388104,0.2594441112552122,-0.00682250800764489,-0.18984247152413286,0.3831822702723213
6.3500000000000005,0.07286749844938062,-0.0894972962405243,-0.07684912942123898,0.2573727005520593,-0.00775386133734474,-0.19174267256230096,0.3768170561299693
6.4,0.07344826903334711,-0.09130711474485996,-0.07510733578065364,0.25521467984964596,-0.008706526418739036,-0.19336928092213057,0.37029239558963095
6.45,0.07400500412661541,-0.09290137496391582,-0.07336392720661289,0.25296766573917073,-0.009678539388396742,-0.19470963965632646,0.3636267957512262
6.5,0.07454515486740604,-0.094278375765411,-0.07161741200815502,0.25064165566080276,-0.010659431199580214,-0.19577977999447665,0.3568239454506883
6.550000000000001,0.07506031936693527,-0.0954375227802069,-0.06987460891498629,0.24823613251982002,-0.011646575844493537,-0.19657898707544613,0.34989866407991893
6.6000000000000005,0.07554636939379368,-0.09639358564214985,-0.06814118207427897,0.24575898655115117,-0.012635740417977544,-0.19711104791661652,0.34285953585435514
6.65,0.07599668600752595,-0.09712588860667204,-0.06641677521424104,0.24320225822311192,-0.013619939109447227,-0.1973748626815113,0.3357233968347386
6.7,0.07641496072535421,-0.09767941200944355,-0.06471108893767147,0.24059356418505232,-0.014597514223713519,-0.1973907278513561,0.32848787514327193
6.75,0.07678402592707098,-0.09801199244870368,-0.06302156126052905,0.23790463342623475,-0.015561785162678664,-0.19714117841049078,0.3211812541895132
6.800000000000001,0.07711401102679342,-0.09815353315218286,-0.061351287851833594,0.23516522559202604,-0.01650675437724886,-0.19665533695818554,0.31379861632013395
6.8500000000000005,0.07739090568473513,-0.09809911784192585,-0.05970545143759285,0.23236364696447848,-0.01743189894927996,-0.1959198200078817,0.3063605539173746
6.9,0.07761256288095354,-0.09784156578901956,-0.0580832528175733,0.22950520209745817,-0.018330511820950978,-0.1949482205288379,0.298876721359272
6.95,0.07779077123324699,-0.09743180693138047,-0.05649210340737292,0.22662734035126736,-0.019202273571455653,-0.19376766248675234,0.2913370578221132
7.0,0.07791093242674961,-0.09683506977022255,-0.05492613882270137,0.2237000675253267,-0.020038751617543968,-0.1923646171549921,0.28376802341439256
7.050000000000001,0.07797433452522212,-0.09606600904791832,-0.05339057775356032,0.22074079499976973,-0.020839908919210445,-0.1907554996634753,0.2761739346813452
7.1000000000000005,0.07798152126953346,-0.09514184745609038,-0.051887499730466254,0.2177639064474904,-0.021603465223520878,-0.1889512319682923,0.2685584094968596
7.15,0.07793138940497107,-0.09405984335780457,-0.05041583174212903,0.21477194606598335,-0.022325354044915625,-0.18696128527823686,0.2609307496110779
7.2,0.0778290300264354,-0.09284420688954176,-0.04897881118370718,0.21178745419775483,-0.023005430074305236,-0.18480105207290443,0.25329003952337115
7.25,0.07767075969819048,-0.09148592453771585,-0.04757434691482148,0.20880669845492064,-0.023639847840605483,-0.18247569954767265,0.24564872580363661
7.300000000000001,0.07746664674685928,-0.09001657375877219,-0.046206705447132804,0.20586509619783905,-0.02423032817531372,-0.18000689318358412,0.23800008524817184
7.3500000000000005,0.07721324365295154,-0.08842431500088777,-0.044872937367617625,0.20295698656737687,-0.024773295835290737,-0.17739799693670122,0.2303567234905861
7.4,0.07692713030020158,-0.08675033035360948,-0.043578711163518705,0.20013611159623143,-0.025272711938146158,-0.1746785784655535,0.2227038560679325
7.45,0.07660574533801667,-0.08497936229394763,-0.04232034807918629,0.19739561197633682,-0.02572540088134786,-0.17184993342546195,0.2150540474837676
7.5,0.07627671613654075,-0.08316749811135893,-0.041105979300196285,0.19481987244450624,-0.026138637509501666,-0.16895381459558298,0.20737927537611234
7.550000000000001,0.0759402751933073,-0.08129829350702451,-0.0399319060449843,0.19240745109774376,-0.02651029338917032,-0.1659913476875866,0.19968973934744333
7.6000000000000005,0.07564008572565055,-0.07944443005132482,-0.03880962702408717,0.19028680149118432,-0.026852073274868344,-0.1630195623276634,0.19193916612291004
7.65,0.07539090809443443,-0.07760398572408718,-0.037738494769309926,0.18849576496660048,-0.027165833927289492,-0.16005230609440949,0.18412149550837978
7.7,0.0752676102974827,-0.07588034662120222,-0.03673676119913667,0.1872496677385438,-0.027471370073587385,-0.15717505792173417,0.17615534659976567
7.75,0.07532536249043226,-0.07431199448675632,-0.03581275389909722,0.18669892371189367,-0.027780805899985384,-0.1544383453061975,0.16798937666272698
7.800000000000001,0.07572187869488808,-0.07308521104574457,-0.03500335394036002,0.18729202144528087,-0.028134503747394887,-0.15200409257698067,0.1594491391664696
7.8500000000000005,0.07665108594764139,-0.07237814740655736,-0.034348383661735954,0.18957014974576564,-0.028578521756100175,-0.1500509725937113,0.15032773590079737
7.9,0.07857592264744039,-0.07268438358229937,-0.033954422518091595,0.19484403689520371,-0.02922703486520993,-0.14902405346328243,0.14010840373707578
7.95,0.08238246023794969,-0.07488084546033706,-0.03402011746462237,0.2056106183091284,-0.030291903367793475,-0.14974506153740208,0.12780856609701224
8.0,0.09055310610734957,-0.08149302729421654,-0.03511692537662368,0.22888856011175784,-0.032366836332976726,-0.15453439414724457,0.1106504939787443
8.05,0.11230165428860236,-0.10179206240860147,-0.03936969347420547,0.29071814766189324,-0.037626190289599244,-0.171957902872949,0.07832966712109188
8.1,0.24203220271811618,-0.23086402377456616,-0.06870151338651885,0.6580481669603645,-0.06814508657419349,-0.28982353944426564,-0.07477597170558725
8.15,-0.12017163168212341,0.1350455308212086,0.017018643348974793,-0.366930196040114,0.014946075732666656,0.05015350383179162,0.32243256431334577
8.200000000000001,-0.6271192735646327,0.6499330059463299,0.13575524537772737,-1.799746142428484,0.1353146387178707,0.524349259000885,0.8845338436677704
8.25,0.15219096389099146,-0.13462935953121552,-0.04813148152022473,0.41455342144632806,-0.04302599602954375,-0.19959713857920108,0.0013032565273091712
8.3,0.1444506272139535,-0.12613596585934495,-0.04511949522320392,0.3803545580401454,-0.04136530249660554,-0.18806525916928518,0.004245441115962478
8.35,0.12839956512590994,-0.10859839679295355,-0.0410811234729646,0.33828927471019515,-0.038444609728380486,-0.17029252609547776,0.014536346887109641
8.4,0.12172301422345164,-0.10056395074336134,-0.03909549847291438,0.3228021731137808,-0.03740282649271261,-0.16164635867566107,0.014026583105470142
8.450000000000001,0.14042643567807378,-0.11852511202177726,-0.04304583229692131,0.37898953049701495,-0.042196607932234384,-0.17682599208980487,-0.015240291967547254
8.5,1.186160204571972,-1.1891289681023356,-0.29369476155258284,3.376373961428835,-0.2937712326254295,-1.1538449361390986,-1.2167786154834623
8.55,-0.23290196243538636,0.2672200431590441,0.05224847182745404,-0.7036142739516195,0.04128154979880296,0.18199184339081517,0.3979172768166015
8.6,-0.1861140474192434,0.21915282774430875,0.038948911076937286,-0.5370212338690797,0.031228088193857292,0.13476210726355078,0.33276482742371793
8.65,-0.14720630184102135,0.1809917974585866,0.030146202792193568,-0.4296536156619633,0.024729511308021968,0.1001887629171247,0.2819081985971684
8.700000000000001,-0.11485454207247572,0.14959116649444235,0.02266773609107325,-0.3397108166022524,0.018928678326766826,0.07258758715461709,0.23915305658387143
8.75,-0.08732726907893015,0.12286674865317261,0.016133868996363647,-0.2612844643395954,0.013593077796325648,0.04943437537146224,0.2017930205255482
8.8,-0.06237008147350924,0.0987376265659071,0.010172349523754717,-0.18908314929903594,0.008477672305399236,0.02859269577326392,0.16723727119421128
