,x,y,z,rx,ry,rz
0.0,0.0004645709270585886,5.1840085774859985e-05,1.4093680579463859,-0.00011545927549618304,-0.0014316565868409414,0.01702885067972455
0.05,0.00046482716094704813,5.179172097241839e-05,1.409368081443605,-0.00011550652115562,-0.0014338364308209004,0.017023409558591312
0.1,0.00046660539884389664,5.145624418682905e-05,1.409368244449108,-0.00011583445493801727,-0.0014489643467735106,0.016985648664853026
0.15000000000000002,0.00047138549302570425,5.055592123068712e-05,1.4093686820805011,-0.00011671644030334741,-0.0014896299267669235,0.016884142900883116
0.2,0.0004806016959713897,4.8826132320151956e-05,1.4093695236083055,-0.00011841885145873531,-0.0015680351921881692,0.016688434181639702
0.25,0.0004956430652885667,4.602018330800053e-05,1.4093708906870615,-0.00012120268560248579,-0.001695998393412746,0.0163690215275424
0.30000000000000004,0.0005178538600647954,4.1915717762442534e-05,1.409372894994699,-0.0001253256747464311,-0.001884957771510094,0.015897351153455207
0.35000000000000003,0.0005485339456247311,3.632252905851048e-05,1.4093756353547005,-0.00013104483550074614,-0.0021459753045188824,0.015245806567227996
0.4,0.0005889392307095562,2.909158159328044e-05,1.409379194412011,-0.00013861939874809396,-0.002489740468509706,0.014387698697004767
0.45,0.000640282168766637,2.012505986345948e-05,1.4093836349301345,-0.00014831406457379242,-0.0029265740520593247,0.013297256072786026
0.5,0.0007037323629746868,9.38727340420564e-06,1.4093889957733885,-0.00016040253108658012,-0.003466432071467641,0.011949615094231016
0.55,0.0007804173225011495,-3.0837455778206744e-06,1.409395287634859,-0.00017517124878607443,-0.0041189098427006545,0.010320810423141558
0.6000000000000001,0.0008714234250185699,-1.716410670270984e-05,1.4094024885671455,-0.00019292335482981666,-0.004893246274322199,0.008387765545255462
0.65,0.000977797147449934,-3.26315350944765e-05,1.4094105393695109,-0.00021398274384527678,-0.005798328453321902,0.006128283551701202
0.7000000000000001,0.0011005466330681884,-4.9152594142526444e-05,1.4094193388814962,-0.00023869823374188628,-0.006842696602529514,0.0035210381955632255
0.75,0.0012406436682691404,-6.626979081627257e-05,1.4094287392294365,-0.00026744778623073387,-0.008034549494036692,0.0005455652833430715
0.8,0.0013990261464301022,-8.338869133560508e-05,1.4094385410685424,-0.00030064274238758175,-0.009381750407570917,-0.002817745535439906
0.8500000000000001,0.0015766010991377683,-9.97651701600715e-05,1.4094484888593228,-0.000338732033540628,-0.010891833725950865,-0.006587658514773929
0.9,0.0017742483766285287,-0.00011449291129035366,1.4094582662130577,-0.0003822063269826184,-0.012572012261492314,-0.010782099027628785
0.9500000000000001,0.0019928250594499503,-0.00012649127780663762,1.4094674913368006,-0.000431602064466985,-0.014429185407442535,-0.01541816018286489
1.0,0.002233170682068255,-0.00013449366341255567,1.4094757126039779,-0.00048750534913610507,-0.01646994820712626,-0.020512108776887143
1.05,0.0024961133463608067,-0.00013703643850417513,1.4094824042720568,-0.0005505556334519312,-0.018700601430431986,-0.02607939051537637
1.1,0.0027824767986115604,-0.0001324486029138508,1.4094869623639954,-0.0006214491568810632,-0.021127162742507546,-0.03213463444368666
1.1500000000000001,0.0030930885377410495,-0.00011884225793926481,1.4094887007252577,-0.0007009420775755599,-0.023755379043025767,-0.03869165652901304
1.2000000000000002,0.003428789015032189,-9.410401148603968e-05,1.409486847263144,-0.000789853237158067,-0.02659074004610413,-0.045763462343232024
1.25,0.0037904419765468194,-5.588743203165287e-05,1.4094805403700232,-0.0008890664920592407,-0.029638493160883097,-0.053362248802413186
1.3,0.004178945988760362,-1.6066695386907906e-06,1.409468825526858,-0.0009995325387848935,-0.032903659720880774,-0.061499404927408845
1.35,0.004595247175675658,7.156863573722896e-05,1.4094506520782197,-0.0011222701541514092,-0.036391052596534496,-0.07018551159965379
1.4000000000000001,0.0050403531818246,0.00016671703255235484,1.409424870164826,-0.0012583667650856527,-0.04010529520982037,-0.0794303402973551
1.4500000000000002,0.005515348360148052,0.00028716739901212614,1.409390227794625,-0.0014089782562269214,-0.044050841952525344,-0.08924285080961399
1.5,0.0060214101667950895,0.0004364994139417944,1.4093453680286403,-0.0015753279175014555,-0.048231999990666505,-0.09963118793968505
1.55,0.006559826726450538,0.0006185422267702178,1.409288826253255,-0.0017587044282912265,-0.05265295241676358,-0.11060267722352568
1.6,0.007132015511949216,0.0008373711915285039,1.409219027506474,-0.0019604587700307687,-0.05731778268924739,-0.12216381970597473
1.6500000000000001,0.007739543060753022,0.0010973025295886295,1.4091342838220438,-0.0021819999552937608,-0.06223050027434102,-0.13432028583428762
1.7000000000000002,0.008384145628461556,0.0014028857859613567,1.4090327915522218,-0.0024247894589378162,-0.06739506738041484,-0.1470769085472746
1.75,0.009067750656032322,0.0017588939456138566,1.4089126286275955,-0.0026903342359272317,-0.07281542664827928,-0.1604376756578562
1.8,0.00979249890296998,0.0021703110796337174,1.4087717517107492,-0.0029801782113110845,-0.07849552963335776,-0.17440572164736992
1.85,0.010560767073600999,0.0026423173964338384,1.4086079931998956,-0.0032958921307485213,-0.08443936588745171,-0.18898331901130588
1.9000000000000001,0.011375190737913942,0.0031802715808308983,1.4084190580388816,-0.0036390616651749653,-0.09065099241919708,-0.2041718693181708
1.9500000000000002,0.012238687322588,0.0037896903139941545,1.408202520291424,-0.004011273670892658,-0.097134563283695,-0.21997189416570972
2.0,0.013154478922060557,0.004476224880187974,1.4079558194400499,-0.004414100516706439,-0.10389435902361885,-0.23638302624156177
2.0500000000000003,0.014126114654149861,0.005245634782130922,1.4076762563741343,-0.004849082402817846,-0.11093481565685191,-0.25340400071835717
2.1,0.015157492260240095,0.006103758305844815,1.4073609890367154,-0.005317707612079058,-0.11826055287994619,-0.27103264723605547
2.15,0.016252878626780824,0.007056479998206408,1.4070070277064544,-0.005821390652855752,-0.12587640113301302,-0.2892658827466881
2.2,0.017416928883318097,0.008109695046134364,1.4066112298992652,-0.006361448274025738,-0.13378742715071118,-0.30809970551834065
2.25,0.01865470371295401,0.00926927057548051,1.4061702948837576,-0.006939073356313502,-0.14199895760646783,-0.3275291906158645
2.3000000000000003,0.01997168449455762,0.010541003920224773,1.4056807578157138,-0.007555306709879016,-0.15051660044365556,-0.34754848719516795
2.35,0.021373785882763674,0.011930577948402538,1.405138983509319,-0.008211006835361934,-0.15934626347886072,-0.3681508179656273
2.4000000000000004,0.022867365422364318,0.013443513570158869,1.404541159876718,-0.008906817733814987,-0.16849416985931467,-0.38932848119094726
2.45,0.024459229788684478,0.015085119595176548,1.4038832910825612,-0.009643134879383581,-0.17796686995967617,-0.41107285561230167
2.5,0.026156637245497008,0.016860440151138505,1.4031611904764163,-0.010420069496300513,-0.18777124931325356,-0.4333744086886018
2.5500000000000003,0.027967295917517322,0.01877419992144011,1.4023704733830407,-0.011237411307717528,-0.19791453218994215,-0.4562227085569938
2.6,0.029899357486031522,0.020830747508561905,1.4015065498483799,-0.012094589946907099,-0.208404280458041,-0.47960644012203124
2.6500000000000004,0.031961405934215883,0.023033997278753177,1.400564617457441,-0.012990635240124459,-0.21924838739994715,-0.5035134256843269
2.7,0.03416244099360357,0.02538737009328294,1.3995396543587015,-0.013924136583498755,-0.23045506619258765,-0.5279306505188431
2.75,0.03651185597526743,0.027893733380727856,1.3984264126480017,-0.014893201642201558,-0.24203283281224347,-0.5528442938095455
2.8000000000000003,0.0390194097088458,0.030555341052748514,1.3972194122826975,-0.015895414597225762,-0.25399048317981165,-0.5782397653411888
2.85,0.041695192359662875,0.03337377381165491,1.3959129357137243,-0.016927794151749,-0.2663370644259691,-0.6041017483411123
2.9000000000000004,0.04454958494888171,0.036349880440822296,1.394501023438789,-0.017986751483568052,-0.2790818402253602,-0.630414248854825
2.95,0.04759321246373367,0.03948372070769218,1.392977470693713,-0.019068048290772546,-0.29223425022375127,-0.6571606520299946
3.0,0.05083689051410321,0.042774510542658656,1.391335825510542,-0.020166755022960878,-0.30580386366078616,-0.6843237856755818
3.0500000000000003,0.05429156556765668,0.046220570184573144,1.3895693883799756,-0.021277209318156534,-0.31980032737200403,-0.7118859914581867
3.1,0.05796824887766863,0.04981927600388787,1.3876712137615257,-0.022392974574380563,-0.3342333084353934,-0.7398292040984453
3.1500000000000004,0.061877944304932236,0.05356701672663479,1.3856341136871237,-0.023506798472716348,-0.349112431808048,-0.7681350389394844
3.2,0.0660315703266697,0.05745915478558683,1.383450663702326,-0.024610571133620314,-0.36444721337537234,-0.796784888280452
3.25,0.07043987662006787,0.06148999351826132,1.3811132113833808,-0.025695282427871526,-0.3802469889066399,-0.8257600269053755
3.3000000000000003,0.075113355704645,0.0656527509141897,1.3786138876580036,-0.02675097777511035,-0.3965208394743056,-0.8550417272962023
3.35,0.08006215022468893,0.06993954058552874,1.3759446211424269,-0.027766711542916152,-0.4132775139481369,-0.8846113851051921
3.4000000000000004,0.0852959565489108,0.07434136059522536,1.373097155687054,-0.028730496903300658,-0.43052534921682517,-0.9144506555834983
3.45,0.0908239254575714,0.07884809072534733,1.3700630712977173,-0.029629250705420575,-0.44827218881719644,-0.9445416018291063
3.5,0.09665456077589578,0.08344849870484494,1.3668338085691556,-0.030448731575325325,-0.46652530066255005,-0.9748668559396653
3.5500000000000003,0.1027956168948004,0.08813025584113068,1.363400696731994,-0.031173469045049616,-0.48529129455522424,-1.0054097944483071
3.6,0.10925399619398703,0.09287996241387957,1.3597549853744386,-0.031786681030107934,-0.5045760401424557,-1.0361547298007119
3.6500000000000004,0.11603564744653733,0.09768318309308141,1.3558878798554377,-0.032270176397366145,-0.5243845859274475,-1.0670871201217933
3.7,0.1231454663365071,0.10252449253750902,1.3517905803776413,-0.03260423866876448,-0.5447210798774412,-1.0981938001483913
3.75,0.13058719926009055,0.10738753121562085,1.3474543246366903,-0.032767486056200015,-0.5655886920758064,-1.1294632370069078
3.8000000000000003,0.13836335160518737,0.11225507136986147,1.342870433908832,-0.0327367019731062,-0.5869895397432545,-1.1608858155390678
3.85,0.14647510171241054,0.11710909291901922,1.3380303623823782,-0.03248662885727325,-0.6089246148013671,-1.1924541591875815
3.9000000000000004,0.1549222217116496,0.12193086896353683,1.332925749480953,-0.03198971648423709,-0.6313937139653744,-1.2241634941292976
3.95,0.163703006401475,0.12670106042746493,1.3275484748687585,-0.031215813838936974,-0.6543953711265785,-1.256012066498149
4.0,0.17281421129346047,0.13139981924020575,1.3218907157712414,-0.030131790892767858,-0.6779267915092507,-1.2880016253249147
4.05,0.1822510008797547,0.1360068993335418,1.3159450061895994,-0.02870107309493143,-0.7019837867496213,-1.3201379874423127
4.1000000000000005,0.19200690810014723,0.1405017746069516,1.3097042975356272,-0.026883066743364385,-0.7265607096274791,-1.3524317053473691
4.15,0.20207380588501417,0.14486376289915487,1.3031620201655387,-0.02463244725148959,-0.7516503866573706,-1.3848988652754952
4.2,0.21244189153383114,0.14907215489843367,1.296312145248676,-0.021898274111412583,-0.7772440460780694,-1.4175620510801012
4.25,0.22309968455669188,0.15310634683068136,1.2891492463704355,-0.018622885277102093,-0.803331237909962,-1.4504515207193291
4.3,0.2340340384601265,0.15694597568431107,1.2816685602392854,-0.014740508615005568,-0.8298997415984294,-1.4836066573616518
4.3500000000000005,0.24523016680046647,0.16057105566692412,1.2738660458462092,-0.010175507349037586,-0.8569354552067471,-1.5170777779767362
4.4,0.25667168366031407,0.16396211454151494,1.2657384414120898,-0.004840147655001261,-0.884422257984905,-1.5509284111807873
4.45,0.2683406585289131,0.16710032846126455,1.257283318454993,0.0013682638254849738,-0.9123418351511836,-1.5852381966155338
4.5,0.2802176853881187,0.1699676539125637,1.2484991323154706,0.0085710821135015,-0.9406734494695597,-1.6201066155884363
4.55,0.2922819656251692,0.1725469553864307,1.2393852684941664,0.016913157589916364,-0.9693936380518711,-1.6556578451717754
4.6000000000000005,0.3045114042145732,0.17482212742913555,1.229942084182208,0.026569212988466998,-0.9984758037602696,-1.6920471478532688
4.65,0.31688271843719773,0.17677820977346648,1.2201709444010513,0.03775235190980243,-1.0278896570394278,-1.7294693854088872
4.7,0.32937155823813535,0.17840149432211422,1.2100742522142311,0.05072555050514565,-1.0576004433833277,-1.7681705091588913
4.75,0.3419526371690013,0.17967962284315173,1.1996554725284216,0.06581738221385765,-1.0875678596660971,-1.808463277056236
4.800000000000001,0.35459987271783067,0.18060167434326602,1.1889191490645812,0.08344383477018952,-1.1177445120547898,-1.8507490574262317
4.8500000000000005,0.36728653470315337,0.18115824120556906,1.1778709141509043,0.10413902051904224,-1.1480736868710644,-1.895548521026254
4.9,0.3799854003004745,0.18134149331354646,1.166517491066751,0.12859904588073096,-1.1784860721669788,-1.9435454879073946
4.95,0.3926689141811225,0.18114522952872752,1.154866688749571,0.15774558005106107,-1.2088948441783518,-1.995650469807703
